name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Crimson Acolyte,{1}{W},2,W,Orizio Daniele,11,Creature — Human Cleric,Protection from red\n{W}: Target creature gains protection from red until end of turn.,INV,The faithful will walk through streams of fire and emerge unscathed.\n—Crimson acolyte creed,normal,22934,1,1,Common,"Human,Cleric",Creature
Crusading Knight,{2}{W}{W},4,W,"Edward P. Beard, Jr.",12,Creature — Human Knight,Protection from black\nCrusading Knight gets +1/+1 for each Swamp your opponents control.,INV,"""My only dream is to destroy the nightmares of others.""",normal,22963,2,2,Rare,"Human,Knight",Creature
Death or Glory,{4}{W},5,W,Jeff Easley,13,Sorcery,Separate all creature cards in your graveyard into two piles. Exile the pile of an opponent's choice and return the other to the battlefield.,INV,,normal,22956,,,Rare,,Sorcery
Dismantling Blow,{2}{W},3,"W,U",Mark Tedin,14,Instant,"Kicker {2}{U} (You may pay an additional {2}{U} as you cast this spell.)\nDestroy target artifact or enchantment.\nIf Dismantling Blow was kicked, draw two cards.",INV,,normal,22946,,,Common,,Instant
Divine Presence,{2}{W},3,W,Ron Spears,15,Enchantment,"If a source would deal 4 or more damage to a creature or player, that source deals 3 damage to that creature or player instead.",INV,"""Serra's light isn't easily extinguished.""\n—Reya Dawnbringer",normal,22969,,,Rare,,Enchantment
Fight or Flight,{3}{W},4,W,Randy Gallegos,16,Enchantment,"At the beginning of combat on each opponent's turn, separate all creatures that player controls into two piles. Only creatures in the pile of his or her choice can attack this turn.",INV,,normal,22970,,,Rare,,Enchantment
Glimmering Angel,{3}{W},4,"W,U",Ciruelo,17,Creature — Angel,Flying\n{U}: Glimmering Angel gains shroud until end of turn. (It can't be the target of spells or abilities.),INV,"""We turned to see where the blow came from and saw only a distant light.""\n—Capashen lord",normal,22929,2,2,Common,Angel,Creature
Global Ruin,{4}{W},5,W,Greg Staples,18,Sorcery,"Each player chooses from the lands he or she controls a land of each basic land type, then sacrifices the rest.",INV,"""The earth shook, the sky rained fire, and it seemed the world was ending.""\n—Benalish refugee",normal,22967,,,Rare,,Sorcery
Harsh Judgment,{2}{W}{W},4,W,Carl Critchlow,19,Enchantment,"As Harsh Judgment enters the battlefield, choose a color.\nIf an instant or sorcery spell of the chosen color would deal damage to you, it deals that damage to its controller instead.",INV,"""At least they remember me.""\n—Gerrard",normal,26282,,,Rare,,Enchantment
Holy Day,{W},1,W,Pete Venters,20,Instant,Prevent all combat damage that would be dealt this turn.,"LEG,INV,8ED,9ED,10E","""Will history remember this as the day demons arrived or the day saviors arrived?""\n—Barrin",normal,22940,,,Common,,Instant
Liberate,{1}{W},2,W,Alan Pollack,21,Instant,Exile target creature you control. Return that card to the battlefield under its owner's control at the beginning of the next end step.,INV,"""Not everyone gets a second chance.""\n—Hanna",normal,22953,,,Uncommon,,Instant
Obsidian Acolyte,{1}{W},2,W,Matthew D. Wilson,22,Creature — Human Cleric,Protection from black\n{W}: Target creature gains protection from black until end of turn.,INV,The truthful will stand in the gaze of death and escape unharmed.\n—Obsidian acolyte creed,normal,22935,1,1,Common,"Human,Cleric",Creature
Orim's Touch,{W},1,W,Roger Raupp,23,Instant,"Kicker {1} (You may pay an additional {1} as you cast this spell.)\nPrevent the next 2 damage that would be dealt to target creature or player this turn. If Orim's Touch was kicked, prevent the next 4 damage that would be dealt to that creature or player this turn instead.",INV,,normal,22945,,,Common,,Instant
Pledge of Loyalty,{1}{W},2,W,Franz Vohwinkel,24,Enchantment — Aura,Enchant creature\nEnchanted creature has protection from the colors of permanents you control. This effect doesn't remove Pledge of Loyalty.,INV,"Urza convinced many Dominarians not only to set aside their differences, but to embrace them.",normal,22958,,,Uncommon,Aura,Enchantment
Prison Barricade,{1}{W},2,W,Thomas Gianni,25,Creature — Wall,"Defender (This creature can't attack.)\nKicker {1}{W} (You may pay an additional {1}{W} as you cast this spell.)\nIf Prison Barricade was kicked, it enters the battlefield with a +1/+1 counter on it and with ""Prison Barricade can attack as though it didn't have defender.""",INV,,normal,22944,1,3,Common,Wall,Creature
Protective Sphere,{2}{W},3,W,Rebecca Guay,26,Enchantment,"{1}, Pay 1 life: Prevent all damage that would be dealt to you this turn by a source of your choice that shares a color with the mana spent on this activation cost. (Colorless mana prevents no damage.)",INV,,normal,26257,,,Common,,Enchantment
Pure Reflection,{2}{W},3,W,Scott M. Fischer,27,Enchantment,"Whenever a player casts a creature spell, destroy all Reflections. Then that player puts an X/X white Reflection creature token onto the battlefield, where X is the converted mana cost of that spell.",INV,,normal,23319,,,Rare,,Enchantment
Rampant Elephant,{3}{W},4,"W,G",Alan Pollack,28,Creature — Elephant,{G}: Target creature blocks Rampant Elephant this turn if able.,INV,"No matter how righteous the cause, it helps to bring along some muscle.",normal,23062,2,2,Common,Elephant,Creature
Razorfoot Griffin,{3}{W},4,W,Ben Thompson,29,Creature — Griffin,Flying (This creature can't be blocked except by creatures with flying or reach.)\nFirst strike (This creature deals combat damage before creatures without first strike.),"INV,7ED,8ED,M10,M15","""Do griffins fight to defend their homes or purely for sport?""\n—Sisay",normal,22933,2,2,Common,Griffin,Creature
Restrain,{2}{W},3,W,Dave Dorman,30,Instant,Prevent all combat damage that would be dealt by target attacking creature this turn.\nDraw a card.,INV,"""Hanna would give up her own life before she'd abandon the Weatherlight.""\n—Sisay",normal,22943,,,Common,,Instant
Reviving Dose,{2}{W},3,W,D. Alexander Gregory,31,Instant,You gain 3 life.\nDraw a card.,"INV,10E","As healers battled each plague, they learned more about the next.",normal,22941,,,Common,,Instant
Rewards of Diversity,{2}{W},3,W,Darrell Riche,32,Enchantment,"Whenever an opponent casts a multicolored spell, you gain 4 life.",INV,"""Everything is in place. Nothing can happen that isn't part of my plan.""\n—Urza",normal,25323,,,Uncommon,,Enchantment
Reya Dawnbringer,{6}{W}{W}{W},9,W,Matthew D. Wilson,33,Legendary Creature — Angel,"Flying\nAt the beginning of your upkeep, you may return target creature card from your graveyard to the battlefield.","INV,10E,pMGD,DDC,CNS,DD3_DVD",A beacon of hope for a battered army.,normal,22965,4,6,Rare,Angel,Creature
Rout,{3}{W}{W},5,W,Ron Spencer,34,Sorcery,You may cast Rout as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)\nDestroy all creatures. They can't be regenerated.,"INV,CNS",,normal,22971,,,Rare,,Sorcery
Ruham Djinn,{5}{W},6,W,Jeff Easley,35,Creature — Djinn,First strike\nRuham Djinn gets -2/-2 as long as white is the most common color among all permanents or is tied for most common.,INV,,normal,22949,5,5,Uncommon,Djinn,Creature
Samite Ministration,{1}{W},2,W,Darrell Riche,36,Instant,"Prevent all damage that would be dealt to you this turn by a source of your choice. Whenever damage from a black or red source is prevented this way this turn, you gain that much life.",INV,,normal,22954,,,Uncommon,,Instant
Shackles,{2}{W},3,W,Greg Staples,37,Enchantment — Aura,Enchant creature\nEnchanted creature doesn't untap during its controller's untap step.\n{W}: Return Shackles to its owner's hand.,"EXO,INV,TPR","""It could be worse,"" said Gerrard, looking around. ""Well, maybe not.""",normal,22942,,,Common,Aura,Enchantment
Spirit of Resistance,{2}{W},3,W,John Avon,38,Enchantment,"As long as you control a permanent of each color, prevent all damage that would be dealt to you.",INV,"""Our victory must come from all of Dominaria, or it will not come.""\n—Urza",normal,22968,,,Rare,,Enchantment
Spirit Weaver,{1}{W},2,W,Matthew D. Wilson,39,Creature — Human Wizard,{2}: Target green or blue creature gets +0/+1 until end of turn.,"INV,10E","""Let my hope be your shield.""",normal,22950,2,1,Uncommon,"Human,Wizard",Creature
Strength of Unity,{3}{W},4,W,Andrew Goldhawk,40,Enchantment — Aura,Enchant creature\nDomain — Enchanted creature gets +1/+1 for each basic land type among lands you control.,INV,All Dominarians agreed on one thing: they would not go down without a fight.,normal,22939,,,Common,Aura,Enchantment
Sunscape Apprentice,{W},1,"W,G,U",Stephanie Law,41,Creature — Human Wizard,"{G}, {T}: Target creature gets +1/+1 until end of turn.\n{U}, {T}: Put target creature you control on top of its owner's library.",INV,,normal,22928,1,1,Common,"Human,Wizard",Creature
Sunscape Master,{2}{W}{W},4,"W,G,U",Alan Rabinowitz,42,Creature — Human Wizard,"{G}{G}, {T}: Creatures you control get +2/+2 until end of turn.\n{U}{U}, {T}: Return target creature to its owner's hand.",INV,,normal,22961,2,2,Rare,"Human,Wizard",Creature
Teferi's Care,{2}{W},3,"W,U",Scott Bailey,43,Enchantment,"{W}, Sacrifice an enchantment: Destroy target enchantment.\n{3}{U}{U}: Counter target enchantment spell.",INV,"""If I do nothing else, I will protect my people.""\n—Teferi",normal,22959,,,Uncommon,,Enchantment
Wayfaring Giant,{5}{W},6,W,Christopher Moeller,44,Creature — Giant,Domain — Wayfaring Giant gets +1/+1 for each basic land type among lands you control.,INV,Its stature and stride increase with each step it takes.,normal,23211,1,3,Uncommon,Giant,Creature
Winnow,{1}{W},2,W,Roger Raupp,45,Instant,Destroy target nonland permanent if another permanent with the same name is on the battlefield.\nDraw a card.,INV,"""Strength in numbers? I think not.""\n—Gerrard",normal,22966,,,Rare,,Instant
Barrin's Unmaking,{1}{U},2,U,Luca Zontini,46,Instant,Return target permanent to its owner's hand if that permanent shares a color with the most common color among all permanents or a color tied for most common.,INV,,normal,22984,,,Common,,Instant
Blind Seer,{2}{U}{U},4,U,Dave Dorman,47,Legendary Creature — Human Wizard,{1}{U}: Target spell or permanent becomes the color of your choice until end of turn.,INV,"""I think he sees more than he lets on.""\n—Gerrard",normal,23006,3,3,Rare,"Human,Wizard",Creature
Breaking Wave,{2}{U}{U},4,U,Carl Critchlow,48,Sorcery,You may cast Breaking Wave as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)\nSimultaneously untap all tapped creatures and tap all untapped creatures.,INV,,normal,23012,,,Rare,,Sorcery
Collective Restraint,{3}{U},4,U,Alan Rabinowitz,49,Enchantment,"Domain — Creatures can't attack you unless their controller pays {X} for each creature he or she controls that's attacking you, where X is the number of basic land types among lands you control.",INV,,normal,23001,,,Rare,,Enchantment
Crystal Spray,{2}{U},3,U,Jeff Miracola,50,Instant,Change the text of target spell or permanent by replacing all instances of one color word with another or one basic land type with another until end of turn.\nDraw a card.,INV,,normal,23008,,,Rare,,Instant
Disrupt,{U},1,U,Paolo Parente,51,Instant,Counter target instant or sorcery spell unless its controller pays {1}.\nDraw a card.,"WTH,INV","Teferi wanted no part of Urza's battle plans, but both agreed the Phyrexian portal must be closed.",normal,23000,,,Uncommon,,Instant
Distorting Wake,{X}{U}{U}{U},3,U,Arnie Swekel,52,Sorcery,Return X target nonland permanents to their owners' hands.,"INV,C14",Gerrard savored a grim smile as the Phyrexian portals disappeared behind the Weatherlight.,normal,23011,,,Rare,,Sorcery
Dream Thrush,{1}{U},2,U,D. J. Cleland-Hura,53,Creature — Bird,Flying\n{T}: Target land becomes the basic land type of your choice until end of turn.,INV,"Whether for good or ill, their arrival always means change.",normal,22979,1,1,Common,Bird,Creature
Empress Galina,{3}{U}{U},5,U,Matt Cavotta,54,Legendary Creature — Merfolk,"{U}{U}, {T}: Gain control of target legendary permanent. (This effect lasts indefinitely.)",INV,"""Above the waves you may be mighty indeed, but down here you belong to me.""",normal,23007,1,3,Rare,Merfolk,Creature
Essence Leak,{U},1,U,Adam Rex,55,Enchantment — Aura,"Enchant permanent\nAs long as enchanted permanent is red or green, it has ""At the beginning of your upkeep, sacrifice this permanent unless you pay its mana cost.""",INV,"""We define the boundaries of reality; they don't define us.""\n—Teferi",normal,22997,,,Uncommon,Aura,Enchantment
Exclude,{2}{U},3,U,Mark Romanoski,56,Instant,Counter target creature spell.\nDraw a card.,"INV,C14","""I don't have time for you right now.""\n—Teferi",normal,22986,,,Common,,Instant
Fact or Fiction,{3}{U},4,U,Terese Nielsen,57,Instant,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,"pFNM,INV,DD2,CMD,V13,CNS,VMA,DD3_JVC,C15,EMA",,normal,22998,,,Uncommon,,Instant
Faerie Squadron,{U},1,U,rk post,58,Creature — Faerie,"Kicker {3}{U} (You may pay an additional {3}{U} as you cast this spell.)\nIf Faerie Squadron was kicked, it enters the battlefield with two +1/+1 counters on it and with flying.",INV,,normal,22975,1,1,Common,Faerie,Creature
Mana Maze,{1}{U},2,U,Rebecca Guay,59,Enchantment,Players can't cast spells that share a color with the spell most recently cast this turn.,INV,"""Those who know only one path to victory can never hope to triumph.""\n—The Blind Seer",normal,23009,,,Rare,,Enchantment
Manipulate Fate,{1}{U},2,U,John Matson,60,Sorcery,"Search your library for three cards, exile them, then shuffle your library.\nDraw a card.",INV,,normal,23003,,,Uncommon,,Sorcery
Metathran Aerostat,{2}{U}{U},4,U,Greg Staples,61,Creature — Metathran,"Flying\n{X}{U}: You may put a creature card with converted mana cost X from your hand onto the battlefield. If you do, return Metathran Aerostat to its owner's hand.",INV,,normal,23004,2,2,Rare,Metathran,Creature
Metathran Transport,{1}{U}{U},3,U,Glen Angus,62,Creature — Metathran,Flying\nMetathran Transport can't be blocked by blue creatures.\n{U}: Target creature becomes blue until end of turn.,INV,,normal,26379,1,3,Uncommon,Metathran,Creature
Metathran Zombie,{1}{U},2,"U,B",Arnie Swekel,63,Creature — Metathran Zombie,{B}: Regenerate Metathran Zombie.,INV,"""Rise, metathran. You shall serve a nobler cause in death.""\n—Tsabo Tavoc, Phyrexian general",normal,22973,1,1,Common,"Metathran,Zombie",Creature
Opt,{U},1,U,John Howe,64,Instant,Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)\nDraw a card.,INV,"""We need alternatives, Hanna,"" yelled Gerrard. ""Now""",normal,22988,,,Common,,Instant
Phantasmal Terrain,{U}{U},2,U,Dana Knutson,65,Enchantment — Aura,"Enchant land\nAs Phantasmal Terrain enters the battlefield, choose a basic land type.\nEnchanted land is the chosen type.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,INV,ME4",,normal,22983,,,Common,Aura,Enchantment
Probe,{2}{U},3,"U,B",Eric Peterson,66,Sorcery,"Kicker {1}{B} (You may pay an additional {1}{B} as you cast this spell.)\nDraw three cards, then discard two cards.\nIf Probe was kicked, target player discards two cards.",INV,,normal,22990,,,Common,,Sorcery
Prohibit,{1}{U},2,U,Adam Rex,67,Instant,"Kicker {2} (You may pay an additional {2} as you cast this spell.)\nCounter target spell if its converted mana cost is 2 or less. If Prohibit was kicked, counter that spell if its converted mana cost is 4 or less instead.","INV,DDM",,normal,22989,,,Common,,Instant
Psychic Battle,{3}{U}{U},5,U,Ray Lago,68,Enchantment,"Whenever a player chooses one or more targets, each player reveals the top card of his or her library. The player who reveals the card with the highest converted mana cost may change the target or targets. If two or more cards are tied for highest cost, the target or targets remain unchanged. Changing targets this way doesn't trigger abilities of permanents named Psychic Battle.",INV,,normal,26287,,,Rare,,Enchantment
Rainbow Crow,{3}{U},4,U,"Edward P. Beard, Jr.",69,Creature — Bird,Flying\n{1}: Rainbow Crow becomes the color of your choice until end of turn.,INV,"Children claim no two feathers are exactly the same color, then eagerly gather them for proof.",normal,22994,2,2,Uncommon,Bird,Creature
Repulse,{2}{U},3,U,Aaron Boyd,70,Instant,Return target creature to its owner's hand.\nDraw a card.,"INV,DD2,CMD,DD3_JVC","""You aren't invited.""",normal,22985,,,Common,,Instant
Sapphire Leech,{1}{U},2,U,Ron Spencer,71,Creature — Leech,Flying\nBlue spells you cast cost {U} more to cast.,INV,"""The subject's wings are clearly vestigial. We suspect the gems somehow keep it aloft.""\n—Tolarian research notes",normal,23010,2,2,Rare,Leech,Creature
Shimmering Wings,{U},1,U,Carl Critchlow,72,Enchantment — Aura,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature has flying. (It can't be blocked except by creatures with flying or reach.)\n{U}: Return Shimmering Wings to its owner's hand.,"TMP,INV,10E","""Wings are but fins for swimming the sky.""\n—Empress Galina",normal,22981,,,Common,Aura,Enchantment
Shoreline Raider,{2}{U},3,U,Nelson DeCastro,73,Creature — Merfolk,Protection from Kavu,INV,"""This strange new beast makes for an excellent meal. Get me more.""\n—Empress Galina",normal,22978,2,2,Common,Merfolk,Creature
Sky Weaver,{1}{U},2,U,Christopher Moeller,74,Creature — Metathran Wizard,{2}: Target white or black creature gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.),"INV,10E","""Let my wisdom give you wings.""",normal,22996,2,1,Uncommon,"Metathran,Wizard",Creature
Stormscape Apprentice,{U},1,"U,W,B",D. Alexander Gregory,75,Creature — Human Wizard,"{W}, {T}: Tap target creature.\n{B}, {T}: Target player loses 1 life.",INV,,normal,22972,1,1,Common,"Human,Wizard",Creature
Stormscape Master,{2}{U}{U},4,"U,W,B",Hannibal King,76,Creature — Human Wizard,"{W}{W}, {T}: Target creature gains protection from the color of your choice until end of turn.\n{B}{B}, {T}: Target player loses 2 life and you gain 2 life.",INV,,normal,23005,2,2,Rare,"Human,Wizard",Creature
Sway of Illusion,{1}{U},2,U,Greg & Tim Hildebrandt,77,Instant,Any number of target creatures become the color of your choice until end of turn.\nDraw a card.,INV,"""I suggest you take a closer look.""\n—Tidal visionary",normal,22999,,,Uncommon,,Instant
Teferi's Response,{1}{U},2,U,Scott Bailey,78,Instant,"Counter target spell or ability an opponent controls that targets a land you control. If a permanent's ability is countered this way, destroy that permanent.\nDraw two cards.",INV,,normal,23015,,,Rare,,Instant
Temporal Distortion,{3}{U}{U},5,U,Stephanie Law,79,Enchantment,"Whenever a creature or land becomes tapped, put an hourglass counter on it.\nEach permanent with an hourglass counter on it doesn't untap during its controller's untap step.\nAt the beginning of each player's upkeep, remove all hourglass counters from permanents that player controls.",INV,,normal,23212,,,Rare,,Enchantment
Tidal Visionary,{U},1,U,Glen Angus,80,Creature — Merfolk Wizard,{T}: Target creature becomes the color of your choice until end of turn.,INV,"Beneath the waves, things appear the way merfolk want them to.",normal,22977,1,1,Common,"Merfolk,Wizard",Creature
Tolarian Emissary,{2}{U},3,"U,W",Ron Spencer,81,Creature — Human Wizard,"Kicker {1}{W} (You may pay an additional {1}{W} as you cast this spell.)\nFlying\nWhen Tolarian Emissary enters the battlefield, if it was kicked, destroy target enchantment.",INV,,normal,22991,1,2,Uncommon,"Human,Wizard",Creature
Tower Drake,{2}{U},3,"U,W",Carl Critchlow,82,Creature — Drake,Flying\n{W}: Tower Drake gets +0/+1 until end of turn.,"INV,RTR",Young tower drakes quickly learn to maneuver among Benalia's many spires.,normal,22974,2,1,Common,Drake,Creature
Traveler's Cloak,{2}{U},3,U,Rebecca Guay,83,Enchantment — Aura,"Enchant creature\nAs Traveler's Cloak enters the battlefield, choose a land type.\nWhen Traveler's Cloak enters the battlefield, draw a card.\nEnchanted creature has landwalk of the chosen type. (It can't be blocked as long as defending player controls a land of that type.)","INV,CNS",,normal,22987,,,Common,Aura,Enchantment
Vodalian Hypnotist,{1}{U},2,"U,B",Rebecca Guay,84,Creature — Merfolk Wizard,"{2}{B}, {T}: Target player discards a card. Activate this ability only any time you could cast a sorcery.",INV,"""Deceit is the heart of war.""",normal,22993,1,1,Uncommon,"Merfolk,Wizard",Creature
Vodalian Merchant,{1}{U},2,U,Scott M. Fischer,85,Creature — Merfolk,"When Vodalian Merchant enters the battlefield, draw a card, then discard a card.",INV,Not choosing sides in a war can be dangerous—but lucrative.,normal,26296,1,2,Common,Merfolk,Creature
Vodalian Serpent,{3}{U},4,U,Christopher Moeller,86,Creature — Serpent,"Kicker {2} (You may pay an additional {2} as you cast this spell.)\nVodalian Serpent can't attack unless defending player controls an Island.\nIf Vodalian Serpent was kicked, it enters the battlefield with four +1/+1 counters on it.",INV,,normal,22976,2,2,Common,Serpent,Creature
Wash Out,{3}{U},4,U,Matthew D. Wilson,87,Sorcery,Return all permanents of the color of your choice to their owners' hands.,"pMEI,INV,C13","""Rest now. You've neither won nor lost, but this battle is over for you just the same.""\n—Teferi",normal,25320,,,Uncommon,,Sorcery
Well-Laid Plans,{2}{U},3,U,Kev Walker,88,Enchantment,Prevent all damage that would be dealt to a creature by another creature if they share a color.,INV,"""I knew this day would come,"" said Urza. Looking at the destruction, Barrin sighed, ""You don't have to revel in it.""",normal,24117,,,Rare,,Enchantment
Worldly Counsel,{1}{U},2,U,Gary Ruddell,89,Instant,"Domain — Look at the top X cards of your library, where X is the number of basic land types among lands you control. Put one of those cards into your hand and the rest on the bottom of your library in any order.","INV,CON",,normal,22982,,,Common,,Instant
Zanam Djinn,{5}{U},6,U,Eric Peterson,90,Creature — Djinn,Flying\nZanam Djinn gets -2/-2 as long as blue is the most common color among all permanents or is tied for most common.,INV,,normal,22992,5,6,Uncommon,Djinn,Creature
Addle,{1}{B},2,B,Ron Spears,91,Sorcery,Choose a color. Target player reveals his or her hand and you choose a card of that color from it. That player discards that card.,"INV,VMA","""I'll wring out your tiny mind like a sponge.""\n—Urborg witch",normal,23030,,,Uncommon,,Sorcery
Agonizing Demise,{3}{B},4,"B,R",Mark Brill,92,Instant,"Kicker {1}{R} (You may pay an additional {1}{R} as you cast this spell.)\nDestroy target nonblack creature. It can't be regenerated. If Agonizing Demise was kicked, it deals damage equal to that creature's power to the creature's controller.","INV,DDH",,normal,23034,,,Common,,Instant
Andradite Leech,{2}{B},3,B,Wayne England,93,Creature — Leech,Black spells you cast cost {B} more to cast.\n{B}: Andradite Leech gets +1/+1 until end of turn.,INV,"""Older specimens are completely encrusted with gems, which serve as both armor and weapons.""\n—Tolarian research notes",normal,23052,2,2,Rare,Leech,Creature
Annihilate,{3}{B}{B},5,B,Kev Walker,94,Instant,Destroy target nonblack creature. It can't be regenerated.\nDraw a card.,"INV,C13,C14,EMA","""Whatever Yawgmoth marks, dies. There is no escape.""\n—Tsabo Tavoc, Phyrexian general",normal,23042,,,Uncommon,,Instant
Bog Initiate,{1}{B},2,B,rk post,95,Creature — Human Wizard,{1}: Add {B} to your mana pool.,INV,"""Urborg's magic is strong. Did Urza send you to protect us or to protect against us?""\n—Urborg witch, to Barrin",normal,23024,1,1,Common,"Human,Wizard",Creature
Cremate,{B},1,B,Andrew Goldhawk,96,Instant,Exile target card from a graveyard.\nDraw a card.,"INV,GPT,RTR",Death's embrace need not be cold.,normal,24119,,,Uncommon,,Instant
Crypt Angel,{4}{B},5,B,Todd Lockwood,97,Creature — Angel,"Flying, protection from white\nWhen Crypt Angel enters the battlefield, return target blue or red creature card from your graveyard to your hand.",INV,"Once an angel, now an abomination.",normal,23320,3,3,Rare,Angel,Creature
Cursed Flesh,{B},1,B,Chippy,98,Enchantment — Aura,Enchant creature\nEnchanted creature gets -1/-1 and has fear. (It can't be blocked except by artifact creatures and/or black creatures.),"EXO,INV,TPR","Misery, filth, disease—all things that bring suffering to the world—only make Phyrexians more dangerous.",normal,23044,,,Common,Aura,Enchantment
Defiling Tears,{2}{B},3,B,rk post,99,Instant,"Until end of turn, target creature becomes black, gets +1/-1, and gains ""{B}: Regenerate this creature.""",INV,"Serra's living warriors looked on in horror. ""Where is our Lady now?"" they cried.",normal,23046,,,Uncommon,,Instant
Desperate Research,{1}{B},2,B,Ron Spencer,100,Sorcery,Name a card other than a basic land card. Then reveal the top seven cards of your library and put all of them with that name into your hand. Exile the rest.,INV,,normal,23055,,,Rare,,Sorcery
Devouring Strossus,{5}{B}{B}{B},8,B,D. Alexander Gregory,101,Creature — Horror,"Flying, trample\nAt the beginning of your upkeep, sacrifice a creature.\nSacrifice a creature: Regenerate Devouring Strossus.",INV,,normal,23050,9,9,Rare,Horror,Creature
Do or Die,{1}{B},2,B,Christopher Moeller,102,Sorcery,Separate all creatures target player controls into two piles. Destroy all creatures in the pile of that player's choice. They can't be regenerated.,INV,,normal,23059,,,Rare,,Sorcery
Dredge,{B},1,B,Donato Giancola,103,Instant,Sacrifice a creature or land.\nDraw a card.,INV,"""I'd strip away the world to see what's under it, but I'd never just leave it to these Phyrexian parasites and their false god.""\n—Urborg witch",normal,24124,,,Uncommon,,Instant
Duskwalker,{B},1,B,David Martin,104,Creature — Human Minion,"Kicker {3}{B} (You may pay an additional {3}{B} as you cast this spell.)\nIf Duskwalker was kicked, it enters the battlefield with two +1/+1 counters on it and with fear. (It can't be blocked except by artifact creatures and/or black creatures.)",INV,,normal,23019,1,1,Common,"Human,Minion",Creature
Exotic Curse,{2}{B},3,B,Orizio Daniele,105,Enchantment — Aura,Enchant creature\nDomain — Enchanted creature gets -1/-1 for each basic land type among lands you control.,"INV,DDE",Fouler than a necromancer's kiss.\n—Jamuraan expression,normal,23032,,,Common,Aura,Enchantment
Firescreamer,{3}{B},4,"B,R",Alan Pollack,106,Creature — Kavu,{R}: Firescreamer gets +1/+0 until end of turn.,INV,"In the dark, it's nearly invisible—until it exhales.",normal,23017,2,2,Common,Kavu,Creature
