name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Exorcist,{W}{W},2,W,Drew Tucker,,Creature — Human Cleric,"{1}{W}, {T}: Destroy target black creature.","DRK,ME3","Though they often bore little greater charm than the demons they battled, exorcists were always welcome in Scarwood.",normal,1806,1,1,Rare,"Human,Cleric",Creature
Fasting,{W},1,W,Douglas Shuler,,Enchantment,"At the beginning of your upkeep, put a hunger counter on Fasting. Then destroy Fasting if it has five or more hunger counters on it.\nIf you would begin your draw step, you may skip that step instead. If you do, you gain 2 life.\nWhen you draw a card, destroy Fasting.",DRK,,normal,1807,,,Uncommon,,Enchantment
Fellwar Stone,{2},2,,Quinton Hoover,,Artifact,{T}: Add to your mana pool one mana of any color that a land an opponent controls could produce.,"DRK,4ED,5ED,9ED,ME3,CMD,C15","""What do you have that I cannot obtain?""\n—Mairsil, called the Pretender",normal,1714,,,Uncommon,,Artifact
Festival,{W},1,W,Mark Poole,,Instant,Cast Festival only during an opponent's upkeep.\nCreatures can't attack this turn.,DRK,Only after the townsfolk had drawn us into their merry celebration did we discover that their holiday rituals held a deeper purpose.,normal,1808,,,Common,,Instant
Fire and Brimstone,{3}{W}{W},5,W,Jeff A. Menges,,Instant,Fire and Brimstone deals 4 damage to target player who declared an attacking creature this turn and 4 damage to you.,DRK,,normal,1809,,,Uncommon,,Instant
Fire Drake,{1}{R}{R},3,R,Christopher Rush,,Creature — Drake,Flying\n{R}: Fire Drake gets +1/+0 until end of turn. Activate this ability only once each turn.,"DRK,CHR,5ED,ME3",,normal,1788,1,2,Uncommon,Drake,Creature
Fissure,{3}{R}{R},5,R,Douglas Shuler,,Instant,Destroy target creature or land. It can't be regenerated.,"DRK,4ED,MED","""Must not all things at the last be swallowed up in death?"" —Plato",normal,1789,,,Common,,Instant
Flood,{U},1,U,Dennis Detwiller,,Enchantment,{U}{U}: Tap target creature without flying.,"DRK,4ED,5ED,BRB","""A dash of cool water does wonders to clear a cluttered battlefield.""\n—Vibekke Ragnild, Witches and War",normal,1753,,,Uncommon,,Enchantment
Fountain of Youth,{0},,,Daniel Gelon,,Artifact,"{2}, {T}: You gain 1 life.","DRK,CHR,5ED,6ED,10E","The Fountain had stood in the town square for centuries, but only the pigeons knew its secret.",normal,1715,,,Uncommon,,Artifact
Frankenstein's Monster,{X}{B}{B},2,B,Anson Maddocks,,Creature — Zombie,"As Frankenstein's Monster enters the battlefield, exile X creature cards from your graveyard. If you can't, put Frankenstein's Monster into its owner's graveyard instead of onto the battlefield. For each creature card exiled this way, Frankenstein's Monster enters the battlefield with a +2/+0, +1/+1, or +0/+2 counter on it.",DRK,,normal,1734,0,1,Rare,Zombie,Creature
Gaea's Touch,{G}{G},2,G,Mark Poole,,Enchantment,{0}: You may put a basic Forest card from your hand onto the battlefield. Activate this ability only any time you could cast a sorcery and only once each turn.\nSacrifice Gaea's Touch: Add {G}{G} to your mana pool.,"DRK,ME3",,normal,1767,,,Common,,Enchantment
Ghost Ship,{2}{U}{U},4,U,Tom Wänerstrand,,Creature — Spirit,Flying\n{U}{U}{U}: Regenerate Ghost Ship.,"DRK,4ED,TSB","""That phantom prow split the storm as lightning cast its long shadow on the battlefield below."" —Mireille Gaetane, The Valeriad",normal,1754,2,4,Common,Spirit,Creature
Giant Shark,{5}{U},6,U,Tom Wänerstrand,,Creature — Fish,"Giant Shark can't attack unless defending player controls an Island.\nWhenever Giant Shark blocks or becomes blocked by a creature that has been dealt damage this turn, Giant Shark gets +2/+0 and gains trample until end of turn.\nWhen you control no Islands, sacrifice Giant Shark.",DRK,,normal,1755,4,4,Common,Fish,Creature
Goblin Caves,{1}{R}{R},3,R,Drew Tucker,,Enchantment — Aura,"Enchant land\nAs long as enchanted land is a basic Mountain, Goblin creatures get +0/+2.","DRK,ME4",The stench of countless generations of unspeakable activities was enough to loosen both our footing and our stomachs.,normal,1790,,,Common,Aura,Enchantment
Goblin Digging Team,{R},1,R,Ron Spencer,,Creature — Goblin,"{T}, Sacrifice Goblin Digging Team: Destroy target Wall.","DRK,CHR,5ED,ATH,6ED,7ED","""From down here we can make the whole wall collapse!"" ""Uh, yeah, boss, but how do we get out?""",normal,1791,1,1,Common,Goblin,Creature
Goblin Hero,{2}{R},3,R,Mark Tedin,,Creature — Goblin,,"DRK,5ED,ATH,6ED,S99,S00","They attacked in an orgy of rage and madness, but only one seemed as focused on killing us as on the sheer joy of battle.",normal,1792,2,2,Common,Goblin,Creature
Goblin Rock Sled,{1}{R},2,R,Dennis Detwiller,,Creature — Goblin,Trample\nGoblin Rock Sled doesn't untap during your untap step if it attacked during your last turn.\nGoblin Rock Sled can't attack unless defending player controls a Mountain.,"DRK,4ED",,normal,1793,3,1,Common,Goblin,Creature
Goblin Shrine,{1}{R}{R},3,R,Ron Spencer,,Enchantment — Aura,"Enchant land\nAs long as enchanted land is a basic Mountain, Goblin creatures get +1/+0.\nWhen Goblin Shrine leaves the battlefield, it deals 1 damage to each Goblin creature.","DRK,CHR,ME4","""I knew it weren't no ordinary pile of—you know."" —Norin the Wary",normal,1794,,,Common,Aura,Enchantment
Goblin Wizard,{2}{R}{R},4,R,Daniel Gelon,,Creature — Goblin Wizard,{T}: You may put a Goblin permanent card from your hand onto the battlefield.\n{R}: Target Goblin gains protection from white until end of turn.,"DRK,MED",,normal,1795,1,1,Rare,"Goblin,Wizard",Creature
Goblins of the Flarg,{R},1,R,Tom Wänerstrand,,Creature — Goblin Warrior,"Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.)\nWhen you control a Dwarf, sacrifice Goblins of the Flarg.","DRK,CHR,MED",,normal,1796,1,1,Common,"Goblin,Warrior",Creature
Grave Robbers,{1}{B}{B},3,B,Quinton Hoover,,Creature — Human Rogue,"{B}, {T}: Exile target artifact card from a graveyard. You gain 2 life.",DRK,"""If you don't have your health, you don't have anything."" —Proverb",normal,1735,1,1,Rare,"Human,Rogue",Creature
Hidden Path,{2}{G}{G}{G}{G},6,G,Rob Alexander,,Enchantment,Green creatures have forestwalk. (They can't be blocked as long as defending player controls a Forest.),DRK,"""Where moments before we were lost beyond hope, the strange, floating lights showed us the way and restored our morale."" —Vervamon the Elder",normal,1768,,,Rare,,Enchantment
Holy Light,{2}{W},3,W,Drew Tucker,,Instant,Nonwhite creatures get -1/-1 until end of turn.,"DRK,MED","""Bathed in hallowed light, the infidels looked upon the impurities of their souls and despaired."" —The Book of Tal",normal,1810,,,Common,,Instant
Inferno,{5}{R}{R},7,R,Randy Asplund-Faith,,Instant,Inferno deals 6 damage to each creature and each player.,"DRK,4ED,5ED,6ED,7ED,8ED","""Any scrap of compassion that still existed in my soul was permanently snuffed out when they cast me out into the flames."" —Mairsil, called the Pretender",normal,1797,,,Rare,,Instant
Inquisition,{2}{B},3,B,Anson Maddocks,,Sorcery,Target player reveals his or her hand. Inquisition deals damage to that player equal to the number of white cards in his or her hand.,DRK,Many of those entrusted to Primata Delphine's care tended to express themselves with screams.,normal,1736,,,Common,,Sorcery
Knights of Thorn,{3}{W},4,W,Christopher Rush,,Creature — Human Knight,"Protection from red; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","DRK,MED","""With a great cry, the Goblin host broke and ran as the first wave of Knights penetrated its ranks."" —Tivadar of Thorn, History of the Goblin Wars",normal,1811,2,2,Rare,"Human,Knight",Creature
Land Leeches,{1}{G}{G},3,G,Quinton Hoover,,Creature — Leech,First strike,"DRK,4ED","""The standard cure for leeches requires the application of burning embers. Alternative methods must be devised should an ember of sufficient size prove more harmful than the leech."" —Vervamon the Elder",normal,1769,2,2,Common,Leech,Creature
Leviathan,{5}{U}{U}{U}{U},9,U,Mark Tedin,,Creature — Leviathan,"Trample\nLeviathan enters the battlefield tapped and doesn't untap during your untap step.\nAt the beginning of your upkeep, you may sacrifice two Islands. If you do, untap Leviathan.\nLeviathan can't attack unless you sacrifice two Islands. (This cost is paid as attackers are declared.)","DRK,4ED,5ED,BTD,TSB",,normal,1756,10,10,Rare,Leviathan,Creature
Living Armor,{4},4,,Anson Maddocks,,Artifact,"{T}, Sacrifice Living Armor: Put X +0/+1 counters on target creature, where X is that creature's converted mana cost.","DRK,CHR","Though it affords excellent protection, few don this armor. The process is uncomfortable and not easily reversed.",normal,1716,,,Uncommon,,Artifact
Lurker,{2}{G},3,G,Anson Maddocks,,Creature — Beast,Lurker can't be the target of spells unless it attacked or blocked this turn.,DRK,"""Each night we felt it watching us from the darkness beyond our fire. We only had one pack horse left.""\n—Maeveen O'Donagh, Memoirs of a Soldier",normal,1770,2,3,Rare,Beast,Creature
Mana Clash,{R},1,R,Mark Tedin,,Sorcery,You and target opponent each flip a coin. Mana Clash deals 1 damage to each player whose coin comes up tails. Repeat this process until both players' coins come up heads on the same flip.,"DRK,4ED,5ED,7ED,8ED,9ED",,normal,1798,,,Rare,,Sorcery
Mana Vortex,{1}{U}{U},3,U,Douglas Shuler,,Enchantment,"When you cast Mana Vortex, counter it unless you sacrifice a land.\nAt the beginning of each player's upkeep, that player sacrifices a land.\nWhen there are no lands on the battlefield, sacrifice Mana Vortex.","DRK,ME3",,normal,1757,,,Rare,,Enchantment
Marsh Gas,{B},1,B,Douglas Shuler,,Instant,All creatures get -2/-0 until end of turn.,"DRK,4ED","""Comes right outta th' ground. If ya can smell it, it's too late."" —Keevy Bogsbury",normal,1737,,,Common,,Instant
Marsh Goblins,{B}{R},2,"B,R",Quinton Hoover,,Creature — Goblin,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.),DRK,"Even the other Goblin races shun the Marsh Goblins, thanks to certain unwholesome customs they practice.",normal,1821,1,1,Common,Goblin,Creature
Marsh Viper,{3}{G},4,G,Ron Spencer,,Creature — Snake,"Whenever Marsh Viper deals damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)","DRK,4ED,5ED","""All we had left were their black and bloated bodies."" —Maeveen O'Donagh, Memoirs of a Soldier",normal,1771,1,2,Common,Snake,Creature
Martyr's Cry,{W}{W},2,W,Jeff A. Menges,,Sorcery,"Exile all white creatures. For each creature exiled this way, its controller draws a card.","DRK,ME4","""It is only fitting that one such as I should die in pursuit of knowledge."" —Vervamon the Elder",normal,1812,,,Rare,,Sorcery
Maze of Ith,,,,Anson Maddocks,,Land,{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.,"DRK,pJGP,ME4,V12,EMA",,normal,1824,,,Uncommon,,Land
Merfolk Assassin,{U}{U},2,U,Dennis Detwiller,,Creature — Merfolk Assassin,{T}: Destroy target creature with islandwalk.,"DRK,TSB",,normal,1758,1,2,Uncommon,"Merfolk,Assassin",Creature
Mind Bomb,{U},1,U,Mark Tedin,,Sorcery,Each player may discard up to three cards. Mind Bomb deals damage to each player equal to 3 minus the number of cards he or she discarded this way.,"DRK,4ED,5ED",,normal,1759,,,Rare,,Sorcery
Miracle Worker,{W},1,W,Ron Spencer,,Creature — Human Cleric,{T}: Destroy target Aura attached to a creature you control.,DRK,"""Those blessed hands could bring surcease to even the most tainted soul."" —Sister Betje, Miracles of the Saints",normal,1813,1,1,Common,"Human,Cleric",Creature
Morale,{1}{W}{W},3,W,Mark Poole,,Instant,Attacking creatures get +1/+1 until end of turn.,"DRK,4ED","""After Lacjsi's speech, the Knights grew determined to crush their ancient enemies clan by clan."" —Tivadar of Thorn, History of the Goblin Wars",normal,1814,,,Common,,Instant
Murk Dwellers,{3}{B},4,B,Drew Tucker,,Creature — Zombie,"Whenever Murk Dwellers attacks and isn't blocked, it gets +2/+0 until end of combat.","DRK,4ED,RQS,ITP,5ED","When Raganorn unsealed the catacombs, he found more than the dead and their treasures.",normal,1738,2,2,Common,Zombie,Creature
Nameless Race,{3}{B},4,B,Quinton Hoover,,Creature,"Trample\nAs Nameless Race enters the battlefield, pay any amount of life. The amount you pay can't be more than the total number of white nontoken permanents your opponents control plus the total number of white cards in their graveyards.\nNameless Race's power and toughness are each equal to the life paid as it entered the battlefield.",DRK,,normal,1739,*,*,Rare,,Creature
Necropolis,{5},5,,NéNé Thomas,,Artifact Creature — Wall,"Defender (This creature can't attack.)\nExile a creature card from your graveyard: Put X +0/+1 counters on Necropolis, where X is the exiled card's converted mana cost.",DRK,,normal,1717,0,1,Uncommon,Wall,"Artifact,Creature"
Niall Silvain,{G}{G}{G},3,G,Christopher Rush,,Creature — Ouphe,"{G}{G}{G}{G}, {T}: Regenerate target creature.",DRK,"This is his domain, and while you remain here you must value all life as you value your own.",normal,1772,2,2,Rare,Ouphe,Creature
Orc General,{2}{R},3,R,Jesper Myrfors,,Creature — Orc Warrior,"{T}, Sacrifice another Orc or Goblin: Other Orc creatures get +1/+1 until end of turn.","DRK,ME2","""Your army must fear you more than the enemy. Only then will you triumph."" —Malga Phlegmtooth",normal,1799,2,2,Uncommon,"Orc,Warrior",Creature
People of the Woods,{G}{G},2,G,Drew Tucker,,Creature — Human,People of the Woods's toughness is equal to the number of Forests you control.,DRK,"""Their rain of arrows left only myself alive, cowering within a tree hollow. They did not even come out to loot the bodies."" —Vervamon the Elder",normal,1773,1,*,Uncommon,Human,Creature
Pikemen,{1}{W},2,W,Dennis Detwiller,,Creature — Human Soldier,"First strike; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","DRK,4ED,5ED","""As the cavalry bore down, we faced them with swords drawn and pikes hidden in the grass at our feet. ‘Don't lift your pikes 'til I give the word,' I said."" —Maeveen O'Donagh, Memoirs of a Soldier",normal,1815,1,1,Common,"Human,Soldier",Creature
Preacher,{1}{W}{W},3,W,Quinton Hoover,,Creature — Human Cleric,"You may choose not to untap Preacher during your untap step.\n{T}: For as long as Preacher remains tapped, gain control of target creature of an opponent's choice he or she controls.","DRK,MED",,normal,1816,1,1,Rare,"Human,Cleric",Creature
Psychic Allergy,{3}{U}{U},5,U,Mark Tedin,,Enchantment,"As Psychic Allergy enters the battlefield, choose a color.\nAt the beginning of each opponent's upkeep, Psychic Allergy deals X damage to that player, where X is the number of nontoken permanents of the chosen color he or she controls.\nAt the beginning of your upkeep, destroy Psychic Allergy unless you sacrifice two Islands.",DRK,,normal,1760,,,Rare,,Enchantment
Rag Man,{2}{B}{B},4,B,Daniel Gelon,,Creature — Human Minion,"{B}{B}{B}, {T}: Target opponent reveals his or her hand and discards a creature card at random. Activate this ability only during your turn.","DRK,4ED,5ED,6ED,7ED","""Aw, he's just a silly, dirty little man. What's to be afraid of?""",normal,1740,2,1,Rare,"Human,Minion",Creature
Reflecting Mirror,{4},4,,Mark Poole,,Artifact,"{X}, {T}: Change the target of target spell with a single target if that target is you. The new target must be a player. X is twice the converted mana cost of that spell.",DRK,,normal,1718,,,Uncommon,,Artifact
Riptide,{U},1,U,Randy Asplund-Faith,,Instant,Tap all blue creatures.,DRK,,normal,1761,,,Common,,Instant
Runesword,{6},6,,Christopher Rush,,Artifact,"{3}, {T}: Target attacking creature gets +2/+0 until end of turn. When that creature leaves the battlefield this turn, sacrifice Runesword. If the creature deals damage to a creature this turn, the creature dealt damage can't be regenerated this turn. If a creature dealt damage by the targeted creature would die this turn, exile that creature instead.","DRK,CHR",,normal,1719,,,Uncommon,,Artifact
Safe Haven,,,,Christopher Rush,,Land,"{2}, {T}: Exile target creature you control.\nAt the beginning of your upkeep, you may sacrifice Safe Haven. If you do, return each card exiled with Safe Haven to the battlefield under its owner's control.","DRK,CHR,TSB",,normal,1825,,,Rare,,Land
Savaen Elves,{G},1,G,Ron Spencer,,Creature — Elf,"{G}{G}, {T}: Destroy target Aura attached to a land.",DRK,"""Purity of magic can only come from purity of the land. How can a meal nourish if the ingredients are spoiled?"" —Sidaine of Savaen",normal,1774,1,1,Common,Elf,Creature
Scarecrow,{5},5,,Anson Maddocks,,Artifact Creature — Scarecrow,"{6}, {T}: Prevent all damage that would be dealt to you this turn by creatures with flying.","DRK,ME4",There was more malice in its button eyes than should have been possible in something that had never known life.,normal,1720,2,2,Uncommon,Scarecrow,"Artifact,Creature"
Scarwood Bandits,{2}{G}{G},4,G,Mark Poole,,Creature — Human Rogue,"Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)\n{2}{G}, {T}: Unless an opponent pays {2}, gain control of target artifact for as long as Scarwood Bandits remains on the battlefield.","DRK,ME4",,normal,1775,2,2,Rare,"Human,Rogue",Creature
Scarwood Goblins,{R}{G},2,"R,G",Ron Spencer,,Creature — Goblin,,DRK,"Larger and more cunning than most Goblins, Scarwood Goblins are thankfully found only in isolated pockets.",normal,1822,2,2,Common,Goblin,Creature
Scarwood Hag,{1}{G},2,G,Anson Maddocks,,Creature — Hag,"{G}{G}{G}{G}, {T}: Target creature gains forestwalk until end of turn. (It can't be blocked as long as defending player controls a Forest.)\n{T}: Target creature loses forestwalk until end of turn.",DRK,,normal,1776,1,1,Uncommon,Hag,Creature
Scavenger Folk,{G},1,G,Dennis Detwiller,,Creature — Human,"{G}, {T}, Sacrifice Scavenger Folk: Destroy target artifact.","DRK,CHR,5ED,ATH,7ED,ME4","String, weapons, wax, or jewels—it makes no difference. Leave nothing unguarded in Scarwood.",normal,1777,1,1,Common,Human,Creature
Season of the Witch,{B}{B}{B},3,B,Jesper Myrfors,,Enchantment,"At the beginning of your upkeep, sacrifice Season of the Witch unless you pay 2 life.\nAt the beginning of the end step, destroy all untapped creatures that didn't attack this turn, except for creatures that couldn't attack.",DRK,,normal,1741,,,Rare,,Enchantment
Sisters of the Flame,{1}{R}{R},3,R,Jesper Myrfors,,Creature — Human Shaman,{T}: Add {R} to your mana pool.,"DRK,4ED",We are many wicks sharing a common tallow; we feed the skies with the ashes of our prey.,normal,1800,2,2,Uncommon,"Human,Shaman",Creature
Skull of Orm,{3},3,,Tom Wänerstrand,,Artifact,"{5}, {T}: Return target enchantment card from your graveyard to your hand.","DRK,8ED","Though lifeless, the Skull still possessed a strange power over the flow of magic.",normal,1721,,,Uncommon,,Artifact
Sorrow's Path,,,,Randy Asplund-Faith,,Land,"{T}: Choose two target blocking creatures an opponent controls. If each of those creatures could block all creatures that the other is blocking, remove both of them from combat. Each one then blocks all creatures the other was blocking.\nWhenever Sorrow's Path becomes tapped, it deals 2 damage to you and each creature you control.","DRK,ME3",,normal,1826,,,Rare,,Land
