name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Browse,{2}{U}{U},4,U,Phil Foglio,43,Enchantment,"{2}{U}{U}: Look at the top five cards of your library, put one of them into your hand, and exile the rest.","ALL,6ED,CST,ME2","""Once great literature—now great litter.""\n—Jaya Ballard, task mage",normal,184761,,,Uncommon,,Enchantment
Counterspell,{U}{U},2,U,L. A. Williams,44,Instant,Counter target spell.,"LEA,LEB,2ED,CED,CEI,3ED,pLGM,4ED,ICE,5ED,TMP,pJGP,6ED,S99,MMQ,BRB,pFNM,S00,BTD,7ED,ME2,DD2,ME4,VMA,DD3_JVC,TPR,EMA","""The duel was going badly for me, and Zur thought I was finished. He boasted that he would eat my soul—but all he ate were his words.""\n—Gustha Ebbasdotter, Kjeldoran royal mage",normal,184687,,,Uncommon,,Instant
Deep Spawn,{5}{U}{U}{U},8,U,Mark Tedin,45,Creature — Homarid,"Trample\nAt the beginning of your upkeep, sacrifice Deep Spawn unless you put the top two cards of your library into your graveyard.\n{U}: Deep Spawn gains shroud until end of turn and doesn't untap during your next untap step. Tap Deep Spawn. (A creature with shroud can't be the target of spells or abilities.)","FEM,ME2",,normal,184477,6,6,Rare,Homarid,Creature
Dreams of the Dead,{3}{U},4,U,Heather Hudson,46,Enchantment,"{1}{U}: Return target white or black creature card from your graveyard to the battlefield. That creature gains ""Cumulative upkeep {2}."" If the creature would leave the battlefield, exile it instead of putting it anywhere else. (At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless he or she pays its upkeep cost for each age counter on it.)","ICE,ME2",,normal,184618,,,Rare,,Enchantment
Enervate,{1}{U},2,U,L. A. Williams,47,Instant,"Tap target artifact, creature, or land.\nDraw a card at the beginning of the next turn's upkeep.","ICE,5ED,ME2","""Worlds turn in crucial moments of decision. Make your choice.""\n—Gustha Ebbasdotter, Kjeldoran royal mage",normal,184622,,,Common,,Instant
Essence Flare,{U},1,U,Richard Kane Ferguson,48,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +2/+0.\nAt the beginning of the upkeep of enchanted creature's controller, put a -0/-1 counter on that creature.","ICE,CST,ME2",Never underestimate the power of the soul unleashed.,normal,184731,,,Common,Aura,Enchantment
Iceberg,{X}{U}{U},2,U,Jeff A. Menges,49,Enchantment,Iceberg enters the battlefield with X ice counters on it.\n{3}: Put an ice counter on Iceberg.\nRemove an ice counter from Iceberg: Add {C} to your mana pool.,"ICE,CST,ME2",,normal,184733,,,Uncommon,,Enchantment
Icy Prison,{U}{U},2,U,Anson Maddocks,50,Enchantment,"When Icy Prison enters the battlefield, exile target creature.\nAt the beginning of your upkeep, sacrifice Icy Prison unless any player pays {3}.\nWhen Icy Prison leaves the battlefield, return the exiled card to the battlefield under its owner's control.","ICE,ME2",,normal,184754,,,Common,,Enchantment
Krovikan Sorcerer,{2}{U},3,U,Pat Morrissey,51,Creature — Human Wizard,"{T}, Discard a nonblack card: Draw a card.\n{T}, Discard a black card: Draw two cards, then discard one of them.","ICE,5ED,ME2,VMA","""These sorcerers always seem to have another surprise up their sleeves.""\n—Zur the Enchanter",normal,184646,1,1,Common,"Human,Wizard",Creature
Lat-Nam's Legacy,{1}{U},2,U,Tom Wänerstrand,52,Instant,"Shuffle a card from your hand into your library. If you do, draw two cards at the beginning of the next turn's upkeep.","ALL,CST,ME2","""All the knowledge of Lat-Nam could not protect its sages from the Brothers' War.""\n—Gerda Äagesdotter, Archmage of the Unseen",normal,184697,,,Common,,Instant
Magus of the Unseen,{1}{U},2,U,Kaja Foglio,53,Creature — Human Wizard,"{1}{U}, {T}: Untap target artifact an opponent controls and gain control of it until end of turn. It gains haste until end of turn. When you lose control of the artifact, tap it.","ICE,5ED,ME2",,normal,184732,1,1,Rare,"Human,Wizard",Creature
Marjhan,{5}{U}{U},7,U,Daniel Gelon,54,Creature — Serpent,"Marjhan doesn't untap during your untap step.\n{U}{U}, Sacrifice a creature: Untap Marjhan. Activate this ability only during your upkeep.\nMarjhan can't attack unless defending player controls an Island.\n{U}{U}: Marjhan gets -1/-0 until end of turn and deals 1 damage to target attacking creature without flying.\nWhen you control no Islands, sacrifice Marjhan.","HML,ME2",,normal,184593,8,8,Rare,Serpent,Creature
Mesmeric Trance,{1}{U}{U},3,U,Dan Frazier,55,Enchantment,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\n{U}, Discard a card: Draw a card.","ICE,ME2","""Magic overused can freeze the mind. Creativity is more important than power.""\n—Zur the Enchanter",normal,184747,,,Rare,,Enchantment
Musician,{2}{U},3,U,Drew Tucker,56,Creature — Human Wizard,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\n{T}: Put a music counter on target creature. If it doesn't have ""At the beginning of your upkeep, destroy this creature unless you pay {1} for each music counter on it,"" it gains that ability.","ICE,ME2",,normal,184755,1,3,Rare,"Human,Wizard",Creature
Narwhal,{2}{U}{U},4,U,David A. Cherry,57,Creature — Whale,"First strike, protection from red","HML,ME2","""Who needs a spear? Ya break off the horn, and ya stab the fish with it. Easy!""\n—Kakra, sea troll",normal,184594,2,2,Uncommon,Whale,Creature
Personal Tutor,{U},1,U,D. Alexander Gregory,58,Sorcery,"Search your library for a sorcery card and reveal that card. Shuffle your library, then put the card on top of it.","POR,ME2",,normal,184775,,,Uncommon,,Sorcery
Phantasmal Mount,{1}{U},2,U,Melissa A. Benson,59,Creature — Illusion Horse,"Flying\n{T}: Target creature you control with toughness 2 or less gets +1/+1 and gains flying until end of turn. When Phantasmal Mount leaves the battlefield this turn, sacrifice that creature. When the creature leaves the battlefield this turn, sacrifice Phantasmal Mount.","ICE,ME2",,normal,184708,1,1,Common,"Illusion,Horse",Creature
Portent,{U},1,U,Liz Danforth,60,Sorcery,"Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle his or her library.\nDraw a card at the beginning of the next turn's upkeep.","ICE,5ED,CST,ME2",,normal,184661,,,Common,,Sorcery
Ray of Command,{3}{U},4,U,Harold McNeill,61,Instant,"Untap target creature an opponent controls and gain control of it until end of turn. That creature gains haste until end of turn. When you lose control of the creature, tap it.","ICE,MIR,5ED,BRB,ME2,CMD,DDM",,normal,184663,,,Uncommon,,Instant
Red Cliffs Armada,{4}{U},5,U,Zhang Jiazhen,62,Creature — Human Soldier,Red Cliffs Armada can't attack unless defending player controls an Island.,"PTK,ME2","By the battle of Red Cliffs in the year 208, the Wu kingdom controlled more than seven thousand warships on the Yangtze.",normal,184725,5,4,Common,"Human,Soldier",Creature
Screeching Drake,{3}{U},4,U,Anson Maddocks,63,Creature — Drake,"Flying\nWhen Screeching Drake enters the battlefield, draw a card, then discard a card.","PO2,ME2",,normal,184738,2,2,Common,Drake,Creature
Sea Drake,{2}{U},3,U,Rebecca Guay,64,Creature — Drake,"Flying\nWhen Sea Drake enters the battlefield, return two target lands you control to their owner's hand.","PO2,ME2,VMA",,normal,184769,4,3,Rare,Drake,Creature
Sea Spirit,{4}{U},5,U,Rob Alexander,65,Creature — Elemental Spirit,{U}: Sea Spirit gets +1/+0 until end of turn.,"ICE,5ED,ME2","""It rose above our heads, above the ship, and still higher yet. No foggy, ice-laden sea in the world could frighten me more.""\n—General Jarkeld, the Arctic Fox",normal,184660,2,3,Uncommon,"Elemental,Spirit",Creature
Shyft,{4}{U},5,U,Richard Thomas,66,Creature — Shapeshifter,"At the beginning of your upkeep, you may have Shyft become the color or colors of your choice. (This effect lasts indefinitely.)","ICE,ME2","""Capturing this specimen was not easy. Study it well, that you someday might be as versatile.""\n—Gerda Äagesdotter, Archmage of the Unseen",normal,184721,4,2,Common,Shapeshifter,Creature
Sibilant Spirit,{5}{U},6,U,Ron Spencer,67,Creature — Spirit,"Flying\nWhenever Sibilant Spirit attacks, defending player may draw a card.","ICE,5ED,6ED,ME2","""Relax. I'm sure it's just a snake hissing.""\n—Avram Garrisson, leader of the Knights of Stromgald",normal,184665,5,6,Rare,Spirit,Creature
Storm Elemental,{5}{U},6,U,John Matson,68,Creature — Elemental,"Flying\n{U}, Exile the top card of your library: Tap target creature with flying.\n{U}, Exile the top card of your library: If the exiled card is a snow land, Storm Elemental gets +1/+1 until end of turn.","ALL,CST,ME2",,normal,184581,3,4,Uncommon,Elemental,Creature
Temporal Manipulation,{3}{U}{U},5,U,Anson Maddocks,69,Sorcery,Take an extra turn after this one.,"PO2,ME2",Doing something at the last minute isn't so bad when you can make that minute last.,normal,184770,,,Rare,,Sorcery
Thought Lash,{2}{U}{U},4,U,Mark Tedin,70,Enchantment,"Cumulative upkeep—Exile the top card of your library. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nWhen a player doesn't pay Thought Lash's cumulative upkeep, that player exiles all cards from his or her library.\nExile the top card of your library: Prevent the next 1 damage that would be dealt to you this turn.","ALL,ME2",,normal,184582,,,Rare,,Enchantment
Thunder Wall,{1}{U}{U},3,U,Richard Thomas,71,Creature — Wall,Defender (This creature can't attack.)\nFlying\n{U}: Thunder Wall gets +1/+1 until end of turn.,"ICE,ME2","""The lemures had barely taken wing when the sky roared with thunder. The swarm of little beasts wavered, divided, and fell, crashing to the earth.""\n—General Jarkeld, the Arctic Fox",normal,184739,0,2,Uncommon,Wall,Creature
Viscerid Armor,{1}{U},2,U,Heather Hudson,72,Enchantment — Aura,Enchant creature\nEnchanted creature gets +1/+1.\n{1}{U}: Return Viscerid Armor to its owner's hand.,"ALL,ME2",A fallen viscerid's only tribute is to be worn by a comrade.,normal,184706,,,Common,Aura,Enchantment
Viscerid Drone,{1}{U},2,U,Heather Hudson,73,Creature — Homarid Drone,"{T}, Sacrifice a creature and a Swamp: Destroy target nonartifact creature. It can't be regenerated.\n{T}, Sacrifice a creature and a snow Swamp: Destroy target creature. It can't be regenerated.","ALL,CST,ME2",Not all of Terisiare's flooding was natural . . . .,normal,184764,1,2,Uncommon,"Homarid,Drone",Creature
Wall of Kelp,{U}{U},2,U,Alan Rabinowitz,74,Creature — Plant Wall,"Defender (This creature can't attack.)\n{U}{U}, {T}: Put a 0/1 blue Plant Wall creature token with defender named Kelp onto the battlefield.","HML,ME2","""Ya can eat it or ya can weave it, but ya can't fight in it.""\n—Zeki, reef pirate",normal,184598,0,3,Common,"Plant,Wall",Creature
Wind Spirit,{4}{U},5,U,Kaja Foglio,75,Creature — Elemental Spirit,Flying\nMenace (This creature can't be blocked except by two or more creatures.),"ICE,5ED,6ED,ME2","""To visit the sky requires bravery, and thought, and little else. To master the sky requires the binding of its masters, and little else.""\n—Arnjlot Olasson, sky mage",normal,184680,3,2,Uncommon,"Elemental,Spirit",Creature
Zuran Spellcaster,{2}{U},3,U,"Edward P. Beard, Jr.",76,Creature — Human Wizard,{T}: Zuran Spellcaster deals 1 damage to target creature or player.,"ICE,CST,ME2","""A mage must be precise as well as potent; cautious, as well as clever.""\n—Zur the Enchanter",normal,184683,1,1,Common,"Human,Wizard",Creature
Armor Thrull,{2}{B},3,B,Pete Venters,77,Creature — Thrull,"{T}, Sacrifice Armor Thrull: Put a +1/+2 counter on target creature.","FEM,ME2","""The worst thing about being a mercenary for the Ebon Hand is having to wear a dead thrull.""\n—Ivra Jursdotter",normal,184684,1,3,Common,Thrull,Creature
Ashen Ghoul,{3}{B},4,B,Ron Spencer,78,Creature — Zombie,Haste\n{B}: Return Ashen Ghoul from your graveyard to the battlefield. Activate this ability only during your upkeep and only if three or more creature cards are above Ashen Ghoul.,"ICE,CST,ME2",,normal,184601,3,1,Uncommon,Zombie,Creature
Balduvian Dead,{3}{B},4,"B,R",Mike Kimble,79,Creature — Zombie,"{2}{R}, Exile a creature card from your graveyard: Put a 3/1 black and red Graveborn creature token with haste onto the battlefield. Sacrifice it at the beginning of the next end step.","ALL,CST,ME2",,normal,184735,2,3,Uncommon,Zombie,Creature
Brine Shaman,{1}{B},2,"B,U",Cornelius Brudi,80,Creature — Human Cleric Shaman,"{T}, Sacrifice a creature: Target creature gets +2/+2 until end of turn.\n{1}{U}{U}, Sacrifice a creature: Counter target creature spell.","ICE,ME2","""The shamans of Marit Lage do her bidding in secret, but they do it gladly.""\n—Halvor Arenson, Kjeldoran priest",normal,184736,1,1,Common,"Human,Cleric,Shaman",Creature
Broken Visage,{4}{B},5,B,Mike Kimble,81,Instant,Destroy target nonartifact attacking creature. It can't be regenerated. Put a black Spirit creature token with that creature's power and toughness onto the battlefield. Sacrifice the token at the beginning of the next end step.,"HML,5ED,ME2",,normal,184589,,,Uncommon,,Instant
Cloak of Confusion,{1}{B},2,B,Margaret Organ-Kean,82,Enchantment — Aura,"Enchant creature you control\nWhenever enchanted creature attacks and isn't blocked, you may have it assign no combat damage this turn. If you do, defending player discards a card at random.","ICE,5ED,ME2",,normal,184669,,,Common,Aura,Enchantment
Dance of the Dead,{1}{B},2,B,Randy Gallegos,83,Enchantment — Aura,"Enchant creature card in a graveyard\nWhen Dance of the Dead enters the battlefield, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Dance of the Dead."" Put enchanted creature card onto the battlefield tapped under your control and attach Dance of the Dead to it. When Dance of the Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets +1/+1 and doesn't untap during its controller's untap step.\nAt the beginning of the upkeep of enchanted creature's controller, that player may pay {1}{B}. If he or she does, untap that creature.","ICE,ME2",,normal,184612,,,Uncommon,Aura,Enchantment
