name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Feedback Bolt,{4}{R},5,R,Ron Spencer,64,Instant,Feedback Bolt deals damage to target player equal to the number of artifacts you control.,5DN,The path of least resistance is often through your enemies.,normal,46108,,,Uncommon,,Instant
Furnace Whelp,{2}{R}{R},4,R,Matt Cavotta,65,Creature — Dragon,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{R}: Furnace Whelp gets +1/+0 until end of turn.,"5DN,10E,DD2,ARC,CMD,M13,M15,DD3_JVC","Baby dragons can't figure out humans—if they didn't want to be killed, why were they made of meat and treasure?",normal,73578,2,2,Uncommon,Dragon,Creature
Goblin Brawler,{2}{R},3,R,Heather Hudson,66,Creature — Goblin Warrior,First strike\nGoblin Brawler can't be equipped.,5DN,Perhaps he shuns technology. Perhaps he appreciates nature. Perhaps he doesn't know the difference.,normal,51170,2,2,Common,"Goblin,Warrior",Creature
Granulate,{2}{R}{R},4,R,Brian Snõddy,67,Sorcery,Destroy each nonland artifact with converted mana cost 4 or less.,5DN,"There aren't that many ways to destroy a solid steel weapon, but somehow the goblins keep finding new ones.",normal,72721,,,Rare,,Sorcery
Ion Storm,{2}{R},3,R,Michael Sutfin,68,Enchantment,"{1}{R}, Remove a +1/+1 counter or a charge counter from a permanent you control: Ion Storm deals 2 damage to target creature or player.",5DN,"When enough artifacts lie too long in the same place, their magical radiation weakens reality, opening rifts of unpredictable destructive power.",normal,72925,,,Rare,,Enchantment
Iron-Barb Hellion,{5}{R},6,R,Doug Chaffee,69,Creature — Hellion Beast,Haste\nIron-Barb Hellion can't block.,5DN,"When you feel a rumble in the ground, hold perfectly still. One sound will bring the hellion.",normal,44608,5,4,Uncommon,"Hellion,Beast",Creature
Krark-Clan Engineers,{3}{R},4,R,Pete Venters,70,Creature — Goblin Artificer,"{R}, Sacrifice two artifacts: Destroy target artifact.",5DN,"""Well, I jammed the whatsit into the whackdoodle, but I think I broke the thingamajigger.""",normal,50201,2,2,Uncommon,"Goblin,Artificer",Creature
Krark-Clan Ogre,{3}{R}{R},5,R,Paolo Parente,71,Creature — Ogre,"{R}, Sacrifice an artifact: Target creature can't block this turn.",5DN,The Krark Clan believes it's caught an ogre. The ogre believes he's caught seven goblins.,normal,51097,3,3,Common,Ogre,Creature
Magma Giant,{5}{R}{R},7,R,Nottsuo,72,Creature — Giant,"When Magma Giant enters the battlefield, it deals 2 damage to each creature and each player.","PO2,5DN,C15",Its open mouth is a furnace blast that blisters the skin. Its smoking fists are meteors that split the earth.,normal,51102,5,5,Rare,Giant,Creature
Magma Jet,{1}{R},2,R,Justin Sweet,73,Instant,"Magma Jet deals 2 damage to target creature or player. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)","pFNM,5DN,DD2,DDL,THS,DD3_JVC",,normal,51180,,,Uncommon,,Instant
Magnetic Theft,{R},1,R,Dave Dorman,74,Instant,Attach target Equipment to target creature. (Control of the Equipment doesn't change.),5DN,"Among the Vulshok, the most prized blades are those that killed their original owners.",normal,51101,,,Uncommon,,Instant
Mana Geyser,{3}{R}{R},5,R,Martina Pilcerova,75,Sorcery,Add {R} to your mana pool for each tapped land your opponents control.,"5DN,CNS",The Quicksilver Sea hissed and bubbled at the indignity. The Vulshok shaman just smiled.,normal,72727,,,Common,,Sorcery
Rain of Rust,{3}{R}{R},5,R,Tim Hildebrandt,76,Instant,Choose one —\n• Destroy target artifact.\n• Destroy target land.\nEntwine {3}{R} (Choose both if you pay the entwine cost.),5DN,"On Mirrodin, mages who call upon the power of rust are shunned by their people and often turn mercenary to survive.",normal,51190,,,Common,,Instant
Reversal of Fortune,{4}{R}{R},6,R,Greg Hildebrandt,77,Sorcery,"Target opponent reveals his or her hand. You may copy an instant or sorcery card in it. If you do, you may cast the copy without paying its mana cost.",5DN,"""Why learn hundreds of spells when you can learn only one and use it to steal hundreds?""",normal,73564,,,Rare,,Sorcery
Screaming Fury,{2}{R},3,R,"Edward P. Beard, Jr.",78,Sorcery,Target creature gets +5/+0 and gains haste until end of turn.,5DN,He's got an axe to grind.,normal,51148,,,Common,,Sorcery
Spark Elemental,{R},1,R,John Avon,79,Creature — Elemental,"Trample, haste (If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker. This creature can attack and {T} as soon as it comes under your control.)\nAt the beginning of the end step, sacrifice Spark Elemental.","5DN,10E,PD2",Vulshok shamans summon spark elementals to burn paths through thick underbrush—or through goblin salvage squads.,normal,73579,3,1,Common,Elemental,Creature
Vulshok Sorcerer,{1}{R}{R},3,R,rk post,80,Creature — Human Shaman,Haste\n{T}: Vulshok Sorcerer deals 1 damage to target creature or player.,"5DN,PD2,DDI","Vulshok sorcerers train by leaping into electrified storm clouds. Dead or alive, they come back down with smiles on their faces.",normal,51177,1,1,Common,"Human,Shaman",Creature
All Suns' Dawn,{4}{G},5,G,Glen Angus,81,Sorcery,"For each color, return up to one target card of that color from your graveyard to your hand. Exile All Suns' Dawn.","5DN,MM2",,normal,51221,,,Rare,,Sorcery
Beacon of Creation,{3}{G},4,G,Mark Tedin,82,Sorcery,Put a 1/1 green Insect creature token onto the battlefield for each Forest you control. Shuffle Beacon of Creation into its owner's library.,5DN,A chorus of life heralds the arrival of Mirrodin's final sun.,normal,51613,,,Rare,,Sorcery
Bringer of the Green Dawn,{7}{G}{G},9,"G,W,U,B,R",Jim Murray,83,Creature — Bringer,"You may pay {W}{U}{B}{R}{G} rather than pay Bringer of the Green Dawn's mana cost.\nTrample\nAt the beginning of your upkeep, you may put a 3/3 green Beast creature token onto the battlefield.",5DN,,normal,73552,5,5,Rare,Bringer,Creature
Channel the Suns,{3}{G},4,"G,W,U,B,R",Rob Alexander,84,Sorcery,Add {W}{U}{B}{R}{G} to your mana pool.,5DN,To some the birth of the fifth sun was a sign of doom. To others it was a sign of salvation. But to all it was a sign.,normal,73565,,,Uncommon,,Sorcery
Dawn's Reflection,{3}{G},4,G,John Avon,85,Enchantment — Aura,"Enchant land\nWhenever enchanted land is tapped for mana, its controller adds two mana in any combination of colors to his or her mana pool (in addition to the mana the land produces).",5DN,Only Sylvok magic could truly capture the perfection of a Mirrodin sunrise.,normal,51222,,,Common,Aura,Enchantment
Eternal Witness,{1}{G}{G},3,G,Terese Nielsen,86,Creature — Human Shaman,"When Eternal Witness enters the battlefield, you may return target card from your graveyard to your hand.","pFNM,5DN,CMD,DDJ,MMA,C15","She remembers every word spoken, from the hero's oath to the baby's cry.",normal,51628,2,1,Uncommon,"Human,Shaman",Creature
Fangren Pathcutter,{4}{G}{G},6,G,Rob Alexander,87,Creature — Beast,"Whenever Fangren Pathcutter attacks, attacking creatures gain trample until end of turn.",5DN,"""Tracking a fangren pack is easy. Catching up to one is fatal.""\n—Viridian scout",normal,50171,4,6,Uncommon,Beast,Creature
Ferocious Charge,{2}{G},3,G,Anthony S. Waters,88,Instant,"Target creature gets +4/+4 until end of turn. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",5DN,,normal,51617,,,Common,,Instant
Joiner Adept,{1}{G},2,G,Christopher Rush,89,Creature — Elf Druid,"Lands you control have ""{T}: Add one mana of any color to your mana pool.""","5DN,10E",A talented apprentice makes all things. The master makes all things possible.,normal,72928,2,1,Rare,"Elf,Druid",Creature
Ouphe Vandals,{2}{G},3,G,Thomas M. Baxa,90,Creature — Ouphe Rogue,"{G}, Sacrifice Ouphe Vandals: Counter target activated ability from an artifact source and destroy that artifact if it's on the battlefield. (Mana abilities can't be targeted.)",5DN,The ouphes finally managed to still the clockwork monstrosity by catching themselves in its cogs.,normal,50189,2,2,Uncommon,"Ouphe,Rogue",Creature
Rite of Passage,{2}{G},3,G,Kev Walker,91,Enchantment,"Whenever a creature you control is dealt damage, put a +1/+1 counter on it. (The damage is dealt before the counter is put on.)",5DN,"Every scar is a lesson, every battle a test of what you have learned.",normal,51163,,,Rare,,Enchantment
Rude Awakening,{4}{G},5,G,Ittoku,92,Sorcery,"Choose one —\n• Untap all lands you control.\n• Until end of turn, lands you control become 2/2 creatures that are still lands.\nEntwine {2}{G} (Choose both if you pay the entwine cost.)","5DN,DDD,MMA,DD3_GVL",,normal,73587,,,Rare,,Sorcery
Sylvok Explorer,{1}{G},2,G,Wayne England,93,Creature — Human Druid,{T}: Add to your mana pool one mana of any color that a land an opponent controls could produce.,5DN,"Any creature on a druid's shoulder is his family, any land under his feet his home.",normal,51125,1,1,Common,"Human,Druid",Creature
Tangle Asp,{1}{G},2,G,Daren Bader,94,Creature — Snake,"Whenever Tangle Asp blocks or becomes blocked by a creature, destroy that creature at end of combat.",5DN,"""I have no fangs, yet I constantly bite. I have no scales, yet I slither through you. What am I?""\n—Riddle of the viper's venom",normal,50203,1,2,Common,Snake,Creature
Tel-Jilad Justice,{1}{G},2,G,Alex Horley-Orlandelli,95,Instant,"Destroy target artifact. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",5DN,,normal,50190,,,Uncommon,,Instant
Tel-Jilad Lifebreather,{4}{G},5,G,Jim Nelson,96,Creature — Troll Shaman,"{G}, {T}, Sacrifice a Forest: Regenerate target creature.",5DN,"""The Tangle loans you life. Spend it well.""",normal,73582,3,2,Common,"Troll,Shaman",Creature
Tornado Elemental,{5}{G}{G},7,G,Alex Horley-Orlandelli,97,Creature — Elemental,"When Tornado Elemental enters the battlefield, it deals 6 damage to each creature with flying.\nYou may have Tornado Elemental assign its combat damage as though it weren't blocked.","5DN,HOP,C14",,normal,51161,6,6,Rare,Elemental,Creature
Tyrranax,{4}{G}{G},6,G,Carl Critchlow,98,Creature — Beast,{1}{G}: Tyrranax gets -1/+1 until end of turn.,5DN,It outnumbers you one to many.,normal,50191,5,4,Common,Beast,Creature
Viridian Lorebearers,{3}{G},4,G,Darrell Riche,99,Creature — Elf Shaman,"{3}{G}, {T}: Target creature gets +X/+X until end of turn, where X is the number of artifacts your opponents control.",5DN,A small band of elves pledged many years ago to avoid the Edges of Forgetting. They have remained hidden until now.,normal,50188,3,3,Uncommon,"Elf,Shaman",Creature
Viridian Scout,{3}{G},4,G,Daren Bader,100,Creature — Elf Warrior Scout,"{2}{G}, Sacrifice Viridian Scout: Viridian Scout deals 2 damage to target creature with flying.",5DN,They know a hoverguard's only blind spot is directly above it.,normal,73583,1,2,Common,"Elf,Warrior,Scout",Creature
