name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Death Spark,{R},1,R,Mark Tedin,11,Instant,"Death Spark deals 1 damage to target creature or player.\nAt the beginning of your upkeep, if Death Spark is in your graveyard with a creature card directly above it, you may pay {1}. If you do, return Death Spark to your hand.","ALL,DKM,CST,ME2",,normal,,,,Uncommon,,Instant
Goblin Mutant,{2}{R}{R},4,R,Daniel Gelon,12,Creature — Goblin Mutant,Trample\nGoblin Mutant can't attack if defending player controls an untapped creature with power 3 or greater.\nGoblin Mutant can't block creatures with power 3 or greater.,"ICE,ATH,DKM,MED","If only it had three brains, too.",normal,,5,3,Uncommon,"Goblin,Mutant",Creature
Guerrilla Tactics,{1}{R},2,R,Amy Weber,13a,Instant,"Guerrilla Tactics deals 2 damage to target creature or player.\nWhen a spell or ability an opponent controls causes you to discard Guerrilla Tactics, Guerrilla Tactics deals 4 damage to target creature or player.","ALL,DKM,8ED,9ED,10E",,normal,,,,Common,,Instant
Guerrilla Tactics,{1}{R},2,R,Randy Asplund-Faith,13b,Instant,"Guerrilla Tactics deals 2 damage to target creature or player.\nWhen a spell or ability an opponent controls causes you to discard Guerrilla Tactics, Guerrilla Tactics deals 4 damage to target creature or player.","ALL,DKM,8ED,9ED,10E",,normal,,,,Common,,Instant
Incinerate,{1}{R},2,R,Mark Poole,14,Instant,Incinerate deals 3 damage to target creature or player. A creature dealt damage this way can't be regenerated this turn.,"pLGM,ICE,MIR,5ED,pMPR,DKM,CST,10E,ME2,DD2,DPA,M12,DD3_JVC","""Yes, I think ‘toast' is an appropriate description.""\n—Jaya Ballard, Task Mage",normal,,,,Common,,Instant
Jokulhaups,{4}{R}{R},6,R,Richard Thomas,15,Sorcery,"Destroy all artifacts, creatures, and lands. They can't be regenerated.","ICE,5ED,6ED,DKM,MED","""I was shocked when I first saw the aftermath of the Yavimaya Valley disaster. The raging waters had swept away trees, bridges, and even houses. My healers had much work to do.""\n—Halvor Arenson, Kjeldoran Priest",normal,,,,Rare,,Sorcery
Lava Burst,{X}{R},1,R,Tom Wänerstrand,16,Sorcery,"Lava Burst deals X damage to target creature or player. If Lava Burst would deal damage to a creature, that damage can't be prevented or dealt instead to another creature or player.","ICE,DKM,ME2","""Overkill? This isn't a game of Kick-the-Ouphe!""\n—Jaya Ballard, Task Mage",normal,,,,Common,,Sorcery
Orcish Cannoneers,{1}{R}{R},3,R,Dan Frazier,17,Creature — Orc Warrior,{T}: Orcish Cannoneers deals 2 damage to target creature or player and 3 damage to you.,"ICE,DKM,ME2","""It's a thankless job, and you'll probably die in an explosion. But the pay is pretty good.""\n—Toothlicker Harj, Orcish Captain",normal,,1,3,Uncommon,"Orc,Warrior",Creature
Pillage,{1}{R}{R},3,R,Richard Kane Ferguson,18,Sorcery,Destroy target artifact or land. It can't be regenerated.,"ALL,pARL,6ED,7ED,DKM,ME2,PD2","""Were they to reduce us to ash, we would clog their throats and sting their eyes in payment.""\n—Lovisa Coldeyes,\nBalduvian Chieftain",normal,,,,Uncommon,,Sorcery
Pyroclasm,{1}{R},2,R,Pat Morrissey,19,Sorcery,Pyroclasm deals 2 damage to each creature.,"ICE,POR,7ED,pMPR,DKM,8ED,9ED,10E,M10,M11,DDK,DDL","""Leaves more room for the big ones to fight in, you know.""\n—Jaya Ballard, Task Mage",normal,,,,Uncommon,,Sorcery
Shatter,{1}{R},2,R,Bryon Wackwitz,20,Instant,Destroy target artifact.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,DKM,8ED,MRD,9ED,M10,SOM,KTK,TPR","""Let the past be the past. Do not call up that which you cannot put down. Destroy that which destroyed us, so long ago.""\n—Sorine Relicbane, Soldevi Heretic",normal,,,,Common,,Instant
Storm Shaman,{2}{R},3,R,Carol Heyer,21a,Creature — Human Cleric Shaman,{R}: Storm Shaman gets +1/+0 until end of turn.,"ALL,7ED,DKM","""Embrace the storm. Its voice shall echo within you, and its fire shall become your touch!""\n—Lovisa Coldeyes, Balduvian chieftain",normal,,0,4,Common,"Human,Cleric,Shaman",Creature
Storm Shaman,{2}{R},3,R,Carol Heyer,21b,Creature — Human Cleric Shaman,{R}: Storm Shaman gets +1/+0 until end of turn.,"ALL,7ED,DKM","""Embrace the storm. Its voice shall echo within you, and its fire shall become your touch!""\n—Lovisa Coldeyes, Balduvian chieftain",normal,,0,4,Common,"Human,Cleric,Shaman",Creature
Balduvian Bears,{1}{G},2,G,Quinton Hoover,22,Creature — Bear,,"ICE,DKM","""They're a hardy bunch, but I'd still bet that they just slept through the worst of the cold times.""\n—Disa the Restless, journal entry",normal,,2,2,Common,Bear,Creature
Bounty of the Hunt,{3}{G}{G},5,G,Jeff A. Menges,23,Instant,"You may exile a green card from your hand rather than pay Bounty of the Hunt's mana cost.\nDistribute three +1/+1 counters among one, two, or three target creatures. For each +1/+1 counter you put on a creature this way, remove a +1/+1 counter from that creature at the beginning of the next cleanup step.","ALL,DKM,CST,ME2",,normal,,,,Uncommon,,Instant
Elvish Bard,{3}{G}{G},5,G,Susan Van Camp,24,Creature — Elf Shaman,All creatures able to block Elvish Bard do so.,"ALL,DKM,9ED",,normal,,2,4,Uncommon,"Elf,Shaman",Creature
Folk of the Pines,{4}{G},5,G,NéNé Thomas & Catherine Buck,25,Creature — Dryad,{1}{G}: Folk of the Pines gets +1/+0 until end of turn.,"ICE,DKM,ME2","""Our friends of the forest take many forms, yet all serve the will of Freyalise.""\n—Laina of the Elvish Council",normal,,2,5,Common,Dryad,Creature
Fyndhorn Elves,{G},1,G,Justin Hampton,26,Creature — Elf Druid,{T}: Add {G} to your mana pool.,"ICE,DKM,MED,V13,VMA","""Living side by side with the Elves for so long leaves me with no doubt that we serve the same goddess.""\n—Kolbjörn, Elder Druid of the Juniper Order",normal,,1,1,Common,"Elf,Druid",Creature
Giant Growth,{G},1,G,L. A. Williams,27,Instant,Target creature gets +3/+3 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,ATH,6ED,BRB,pSUS,pFNM,S00,BTD,7ED,pMPR,DKM,8ED,9ED,10E,EVG,ME2,M10,ME3,DDD,DPA,M11,ME4,RTR,M14,DD3_EVG,DD3_GVL","""Here in Fyndhorn, the goddess Freyalise is generous to her children.""\n—Kolbjörn, Elder Druid of the Juniper Order",normal,,,,Common,,Instant
Hurricane,{X}{G},1,G,Cornelius Brudi,28,Sorcery,Hurricane deals X damage to each creature with flying and each player.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,POR,PO2,ATH,6ED,BRB,7ED,DKM,10E","""This was quite possibly the least pleasant occurrence on the entire expedition.""\n—Disa the Restless, journal entry",normal,,,,Uncommon,,Sorcery
Lhurgoyf,{2}{G}{G},4,G,Pete Venters,29,Creature — Lhurgoyf,Lhurgoyf's power is equal to the number of creature cards in all graveyards and its toughness is equal to that number plus 1.,"ICE,5ED,BRB,DKM,8ED,CMD","""Ach! Hans, run! It's the Lhurgoyf!""\n—Saffi Eriksdotter, last words",normal,,*,1+*,Rare,Lhurgoyf,Creature
Woolly Spider,{1}{G}{G},3,G,Daniel Gelon,30,Creature — Spider,"Reach (This creature can block creatures with flying.)\nWhenever Woolly Spider blocks a creature with flying, Woolly Spider gets +0/+2 until end of turn.","ICE,ATH,BTD,DKM,ME2","""We need not fear the forces of the air; I've yet to see a Spider without an appetite.""\n—Taaveti of Kelsinko, Elvish Hunter",normal,,2,3,Common,Spider,Creature
Yavimaya Ancients,{3}{G}{G},5,G,Quinton Hoover,31a,Creature — Treefolk,{G}: Yavimaya Ancients gets +1/-2 until end of turn.,"ALL,DKM,ME2","""We orphans of Fyndhorn have found no welcome in this alient place.""\n—Taaveti of Kelsinko, elvish hunter",normal,,2,7,Common,Treefolk,Creature
Yavimaya Ancients,{3}{G}{G},5,G,Quinton Hoover,31b,Creature — Treefolk,{G}: Yavimaya Ancients gets +1/-2 until end of turn.,"ALL,DKM,ME2","""We orphans of Fyndhorn have found no welcome in this alient place.""\n—Taaveti of Kelsinko, elvish hunter",normal,,2,7,Common,Treefolk,Creature
Yavimaya Ants,{2}{G}{G},4,G,Pat Morrissey,32,Creature — Insect,"Trample, haste\nCumulative upkeep {G}{G} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)","ALL,DKM,MED","""Few natural forces are as devastating as hunger.""\n—Kaysa, Elder Druid of the Juniper Order",normal,,5,1,Uncommon,Insect,Creature
Giant Trap Door Spider,{1}{R}{G},3,"R,G",Heather Hudson,33,Creature — Spider,"{1}{R}{G}, {T}: Exile Giant Trap Door Spider and target creature without flying that's attacking you.","ICE,DKM,CST,ME2","""So large and so quiet—a combination best avoided.""\n—Disa the Restless, journal entry",normal,,2,3,Special,Spider,Creature
Barbed Sextant,{1},1,,Amy Weber,34,Artifact,"{1}, {T}, Sacrifice Barbed Sextant: Add one mana of any color to your mana pool. Draw a card at the beginning of the next turn's upkeep.","ICE,5ED,DKM,CST,ME2",,normal,,,,Common,,Artifact
Elkin Bottle,{3},3,,Quinton Hoover,35,Artifact,"{3}, {T}: Exile the top card of your library. Until the beginning of your next upkeep, you may play that card.","ICE,5ED,DKM,ME2",,normal,,,,Rare,,Artifact
Icy Manipulator,{4},4,,Amy Weber,36,Artifact,"{1}, {T}: Tap target artifact, creature, or land.","LEA,LEB,2ED,CED,CEI,ICE,pFNM,DKM,MRD,9ED,10E,ME4,DDH","""The scavengers who first found it called it the ‘Bone Crank.' Not a bad name, I'd say.""\n—Arcum Dagsson, Soldevi Machinist",normal,,,,Uncommon,,Artifact
Phyrexian War Beast,{3},3,,Bill Sienkiewicz,37a,Artifact Creature — Beast,"When Phyrexian War Beast leaves the battlefield, sacrifice a land and Phyrexian War Beast deals 1 damage to you.","ALL,DKM,MED","""Deal with the spawn of Phyrexia cautiously; only with time may we control them.""\n—Arcum Dagsson,\nSoldevi Machinist",normal,,3,4,Common,Beast,"Artifact,Creature"
Phyrexian War Beast,{3},3,,Bill Sienkiewicz,37b,Artifact Creature — Beast,"When Phyrexian War Beast leaves the battlefield, sacrifice a land and Phyrexian War Beast deals 1 damage to you.","ALL,DKM,MED","""Deal with the spawn of Phyrexia cautiously; only with time may we control them.""\n—Arcum Dagsson,\nSoldevi Machinist",normal,,3,4,Common,Beast,"Artifact,Creature"
Walking Wall,{4},4,,Anthony S. Waters,38,Artifact Creature — Wall,Defender\n{3}: Walking Wall gets +3/-1 until end of turn and can attack this turn as though it didn't have defender. Activate this ability only once each turn.,"ICE,DKM,MED","""The fortress is not what it seems.""\n—Arcum Dagsson, Soldevi Machinist",normal,,0,6,Uncommon,Wall,"Artifact,Creature"
Karplusan Forest,,,"R,G",Nicola Leonard,39,Land,{T}: Add {C} to your mana pool.\n{T}: Add {R} or {G} to your mana pool. Karplusan Forest deals 1 damage to you.,"ICE,5ED,6ED,7ED,DKM,9ED,10E",,normal,,,,Rare,,Land
Sulfurous Springs,,,"B,R",Phil Foglio,40,Land,{T}: Add {C} to your mana pool.\n{T}: Add {B} or {R} to your mana pool. Sulfurous Springs deals 1 damage to you.,"ICE,5ED,6ED,7ED,DKM,9ED,10E",,normal,,,,Rare,,Land
Underground River,,,"U,B",NéNé Thomas,41,Land,{T}: Add {C} to your mana pool.\n{T}: Add {U} or {B} to your mana pool. Underground River deals 1 damage to you.,"ICE,5ED,6ED,7ED,DKM,9ED,10E",,normal,,,,Rare,,Land
Swamp,,,B,Douglas Shuler,42,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,,,,Basic Land,Swamp,Land
Swamp,,,B,Douglas Shuler,43,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,,,,Basic Land,Swamp,Land
Swamp,,,B,Douglas Shuler,44,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,,,,Basic Land,Swamp,Land
Mountain,,,R,Tom Wänerstrand,45,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,,,,Basic Land,Mountain,Land
Mountain,,,R,Tom Wänerstrand,46,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,,,,Basic Land,Mountain,Land
Mountain,,,R,Tom Wänerstrand,47,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,,,,Basic Land,Mountain,Land
Forest,,,G,Pat Morrissey,48,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,,,,Basic Land,Forest,Land
Forest,,,G,Pat Morrissey,49,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,,,,Basic Land,Forest,Land
Forest,,,G,Pat Morrissey,50,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,,,,Basic Land,Forest,Land
