name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Conclave's Blessing,{3}{W},4,W,Shishizaru,11,Enchantment — Aura,Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nEnchant creature\nEnchanted creature gets +0/+2 for each other creature you control.,RAV,,normal,87969,,,Common,Aura,Enchantment
Courier Hawk,{1}{W},2,W,Mark Poole,12,Creature — Bird,"Flying, vigilance","RAV,CNS",The Orzhov started using hawks as messengers in order to bypass the many toll roads and bridges that dot Ravnica. Soon the service became one of their most profitable businesses.,normal,87913,1,2,Common,Bird,Creature
Devouring Light,{1}{W}{W},3,W,Pete Venters,13,Instant,Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nExile target attacking or blocking creature.,"RAV,M15","Into the light the good are welcomed, and with the light the evil are banished.",normal,89040,,,Uncommon,,Instant
Divebomber Griffin,{3}{W}{W},5,W,Kev Walker,14,Creature — Griffin,"Flying\n{T}, Sacrifice Divebomber Griffin: Divebomber Griffin deals 3 damage to target attacking or blocking creature.",RAV,Justice flies swiftly on angry wings.,normal,88975,3,2,Uncommon,Griffin,Creature
Dromad Purebred,{4}{W},5,W,Carl Critchlow,15,Creature — Camel Beast,"Whenever Dromad Purebred is dealt damage, you gain 1 life.",RAV,"""I have seen much from the back of my dromad, most of it terribly wrong. The more I see, the more I am convinced of the rightness of my path.""\n—Heruj, Selesnya initiate",normal,87911,1,5,Common,"Camel,Beast",Creature
Faith's Fetters,{3}{W},4,W,Chippy,16,Enchantment — Aura,"Enchant permanent\nWhen Faith's Fetters enters the battlefield, you gain 4 life.\nEnchanted permanent's activated abilities can't be activated unless they're mana abilities. If enchanted permanent is a creature, it can't attack or block.","RAV,DDC,DD3_DVD,C15,EMA",,normal,83609,,,Common,Aura,Enchantment
Festival of the Guildpact,{X}{W},1,W,Alex Horley-Orlandelli,17,Instant,Prevent the next X damage that would be dealt to you this turn.\nDraw a card.,RAV,"Everyone knows that violence at the Festival brings the worst of luck, so for at least one day a year arms are laid down in favor of brimming goblets.",normal,83884,,,Uncommon,,Instant
Flickerform,{1}{W},2,W,Ron Spears,18,Enchantment — Aura,"Enchant creature\n{2}{W}{W}: Exile enchanted creature and all Auras attached to it. At the beginning of the next end step, return that card to the battlefield under its owner's control. If you do, return the other cards exiled this way to the battlefield under their owners' control attached to that creature.","RAV,C13",,normal,83602,,,Rare,Aura,Enchantment
Gate Hound,{2}{W},3,W,Ralph Horsley,19,Creature — Hound,Creatures you control have vigilance as long as Gate Hound is enchanted.,RAV,"""Ditri, I leave this checkpoint in your capable teeth.""\n—Kitov, nightguard patrol",normal,87982,1,1,Common,Hound,Creature
Ghosts of the Innocent,{5}{W}{W},7,W,Kev Walker,20,Creature — Spirit,"If a source would deal damage to a creature or player, it deals half that damage, rounded down, to that creature or player instead.",RAV,"""Ma said we should offer up blini-cakes and salt to the good ones, but I get that chill up my spine and just shut the door.""\n—Otak, Tin Street shopkeep",normal,89042,4,5,Rare,Spirit,Creature
Hour of Reckoning,{4}{W}{W}{W},7,W,Randy Gallegos,21,Sorcery,Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nDestroy all nontoken creatures.,"RAV,CMD","""Ravnica, like a hedge, must be pruned, leaving only leaves of verdant uniformity.""\n—Niszka, Selesnya evangel",normal,88985,,,Rare,,Sorcery
Hunted Lammasu,{2}{W}{W},4,W,Mark Zug,22,Creature — Lammasu,"Flying\nWhen Hunted Lammasu enters the battlefield, target opponent puts a 4/4 black Horror creature token onto the battlefield.",RAV,"The lammasu ruled the velds before the city grew. Now they roam Ravnica's skies, but their ancient enemies have not forgotten them.",normal,89051,5,5,Rare,Lammasu,Creature
Leave No Trace,{1}{W},2,W,Pat Lee,23,Instant,Radiance — Destroy target enchantment and each other enchantment that shares a color with it.,RAV,The magic of the Boros patrols the streets even when their soldiers do not.,normal,87954,,,Common,,Instant
Light of Sanction,{1}{W}{W},3,W,Michael Phillippi,24,Enchantment,Prevent all damage that would be dealt to creatures you control by sources you control.,RAV,The Legion looks after its own.,normal,88952,,,Rare,,Enchantment
Loxodon Gatekeeper,{2}{W}{W},4,W,Carl Critchlow,25,Creature — Elephant Soldier,"Artifacts, creatures, and lands your opponents control enter the battlefield tapped.",RAV,The gatekeepers are so fastidious that even the winds must wait to pass.,normal,83651,2,3,Rare,"Elephant,Soldier",Creature
Nightguard Patrol,{2}{W},3,W,Dany Orizio,26,Creature — Human Soldier,"First strike, vigilance",RAV,"""The Wojek defend the laws. We defend the people.""",normal,87975,2,1,Common,"Human,Soldier",Creature
Oathsworn Giant,{4}{W}{W},6,W,Daren Bader,27,Creature — Giant Soldier,Vigilance\nOther creatures you control get +0/+2 and have vigilance.,RAV,"The town stands on his ancestors' former burial grounds. Even with the graves long gone, he continues his determined vigil.",normal,89012,3,4,Uncommon,"Giant,Soldier",Creature
Sandsower,{3}{W},4,W,Kev Walker,28,Creature — Spirit,Tap three untapped creatures you control: Tap target creature.,"RAV,MMA","It drifts through the streets as a breeze of collective sighs, wilting the bustle with dreams and heavy eyelids.",normal,88983,1,3,Uncommon,Spirit,Creature
Screeching Griffin,{3}{W},4,"W,R",Tim Hildebrandt,29,Creature — Griffin,Flying\n{R}: Target creature can't block Screeching Griffin this turn.,RAV,"They were master fishers, but their seas are now the streets and their catch, the goblins that run pell-mell from the screeching in the sky.",normal,87907,2,2,Common,Griffin,Creature
Seed Spark,{3}{W},4,"W,G",Jeff Miracola,30,Instant,"Destroy target artifact or enchantment. If {G} was spent to cast Seed Spark, put two 1/1 green Saproling creature tokens onto the battlefield.",RAV,"""If you ask me, those root-lovers value mindless dogma over progress.""\n—Trivaz, Izzet mage",normal,88984,,,Uncommon,,Instant
Suppression Field,{1}{W},2,W,John Avon,31,Enchantment,Activated abilities cost {2} more to activate unless they're mana abilities.,RAV,"The most feared of Azorius punishments is to be freed—sent back out into the world, stripped of all magical defenses.",normal,83617,,,Uncommon,,Enchantment
Three Dreams,{4}{W},5,W,Shishizaru,32,Sorcery,"Search your library for up to three Aura cards with different names, reveal them, and put them into your hand. Then shuffle your library.","RAV,PC2","""Choose one to heal, one to harm, and one to grant you the prudence to use them.""\n—Miotri, auratouched mage",normal,83905,,,Rare,,Sorcery
Twilight Drover,{2}{W},3,W,Dave Allsop,33,Creature — Spirit,"Whenever a creature token leaves the battlefield, put a +1/+1 counter on Twilight Drover.\n{2}{W}, Remove a +1/+1 counter from Twilight Drover: Put two 1/1 white Spirit creature tokens with flying onto the battlefield.","RAV,DDK",,normal,88973,1,1,Rare,Spirit,Creature
Veteran Armorer,{1}{W},2,W,Ralph Horsley,34,Creature — Human Soldier,Other creatures you control get +0/+1.,"RAV,MMA","""Give me a sword and I'll kill a few enemies. But give me a hammer and a fiery forge, and I'll turn the tide of battle.""",normal,87950,2,2,Common,"Human,Soldier",Creature
Votary of the Conclave,{W},1,"W,G",Alan Pollack,35,Creature — Human Soldier,{2}{G}: Regenerate Votary of the Conclave.,RAV,"An ageless order, the votaries receive the gift of rejuvenation from the temple gardens they guard.",normal,87948,1,1,Common,"Human,Soldier",Creature
Wojek Apothecary,{2}{W}{W},4,W,Keith Garletts,36,Creature — Human Cleric,Radiance — {T}: Prevent the next 1 damage that would be dealt to target creature and each other creature that shares a color with it this turn.,RAV,"""A few arrows aren't enough to pierce your faith, soldier. You'll be back on the battlefield by sun's dawn.""",normal,88993,1,1,Uncommon,"Human,Cleric",Creature
Wojek Siren,{W},1,W,Zoltan Boros & Gabor Szikszai,37,Instant,Radiance — Target creature and each other creature that shares a color with it get +1/+1 until end of turn.,RAV,"It is the call to arms, the call to fury, the call to blood.",normal,87896,,,Common,,Instant
Belltower Sphinx,{4}{U},5,U,Jim Nelson,38,Creature — Sphinx,"Flying\nWhenever a source deals damage to Belltower Sphinx, that source's controller puts that many cards from the top of his or her library into his or her graveyard.","RAV,M12",,normal,88981,2,5,Uncommon,Sphinx,Creature
Cerulean Sphinx,{4}{U}{U},6,U,Jim Murray,39,Creature — Sphinx,Flying\n{U}: Cerulean Sphinx's owner shuffles it into his or her library.,RAV,"""About the sphinx, I have mixed feelings. Their wisdom I crave, but their secrecy I can't tolerate.""\n—Szadek",normal,89095,5,5,Rare,Sphinx,Creature
Compulsive Research,{2}{U},3,U,Michael Sutfin,40,Sorcery,Target player draws three cards. Then that player discards two cards unless he or she discards a land card.,"RAV,CNS,C14","""Four parts molten bronze, yes . . . one part frozen mercury, yes, yes . . . but then what?""",normal,87991,,,Common,,Sorcery
Convolute,{2}{U},3,U,Dany Orizio,41,Instant,Counter target spell unless its controller pays {4}.,RAV,The words came to the sorcerer's lips but refused to budge any further.,normal,88998,,,Common,,Instant
Copy Enchantment,{2}{U},3,U,Joel Thomas,42,Enchantment,You may have Copy Enchantment enter the battlefield as a copy of any enchantment on the battlefield.,RAV,Simic mages create redundant backups of their experiments to reduce the consequences of catastrophe.,normal,83807,,,Rare,,Enchantment
Dizzy Spell,{U},1,U,Christopher Moeller,43,Instant,"Target creature gets -3/-0 until end of turn.\nTransmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,87925,,,Common,,Instant
Drake Familiar,{1}{U},2,U,Darrell Riche,44,Creature — Drake,"Flying\nWhen Drake Familiar enters the battlefield, sacrifice it unless you return an enchantment to its owner's hand.",RAV,"""Falconry? A fine sport I suppose, if you're attracted to the frailty of birds.""\n—Trivaz, Izzet mage",normal,87960,2,1,Common,Drake,Creature
Dream Leash,{3}{U}{U},5,U,Alex Horley-Orlandelli,45,Enchantment — Aura,Enchant permanent\nYou can't choose an untapped permanent as Dream Leash's target as you cast Dream Leash.\nYou control enchanted permanent.,RAV,The tendrils of sorcery find easy purchase on the soft underbelly of dreams.,normal,88945,,,Rare,Aura,Enchantment
Drift of Phantasms,{2}{U},3,U,Michael Phillippi,46,Creature — Spirit,"Defender (This creature can't attack.)\nFlying\nTransmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,87994,0,5,Common,Spirit,Creature
Ethereal Usher,{5}{U},6,U,Mark A. Nelson,47,Creature — Spirit,"{U}, {T}: Target creature can't be blocked this turn.\nTransmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,89023,2,3,Uncommon,Spirit,Creature
Eye of the Storm,{5}{U}{U},7,U,Hideaki Takamura,48,Enchantment,"Whenever a player casts an instant or sorcery card, exile it. Then that player copies each instant or sorcery card exiled with Eye of the Storm. For each copy, the player may cast the copy without paying its mana cost.",RAV,,normal,83791,,,Rare,,Enchantment
Flight of Fancy,{3}{U},4,U,Glen Angus,49,Enchantment — Aura,"Enchant creature\nWhen Flight of Fancy enters the battlefield, draw two cards.\nEnchanted creature has flying.",RAV,The view from above is an inspiration to the newly winged.,normal,83677,,,Common,Aura,Enchantment
Flow of Ideas,{5}{U},6,U,Dan Scott,50,Sorcery,Draw a card for each Island you control.,"RAV,SHM","""A system to direct the flow of Ravnica's entire water supply? Thinking a bit small, aren't we?""\n—Trivaz, Izzet mage",normal,87978,,,Uncommon,,Sorcery
Followed Footsteps,{3}{U}{U},5,U,Glen Angus,51,Enchantment — Aura,"Enchant creature\nAt the beginning of your upkeep, put a token that's a copy of enchanted creature onto the battlefield.",RAV,Æther can turn a footprint into a blueprint.,normal,83699,,,Rare,Aura,Enchantment
Grayscaled Gharial,{U},1,U,Chris Dien,52,Creature — Crocodile,Islandwalk (This creature can't be blocked as long as defending player controls an Island.),RAV,"Each tooth carries enough bacteria to kill a person in a day or two. But then, gharials do have 138 teeth.",normal,87914,1,1,Common,Crocodile,Creature
Grozoth,{6}{U}{U}{U},9,U,Cyril Van Der Haegen,53,Creature — Leviathan,"Defender (This creature can't attack.)\nWhen Grozoth enters the battlefield, you may search your library for any number of cards that have converted mana cost 9, reveal them, and put them into your hand. If you do, shuffle your library.\n{4}: Grozoth loses defender until end of turn.\nTransmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,83832,9,9,Rare,Leviathan,Creature
Halcyon Glaze,{1}{U}{U},3,U,John Avon,54,Enchantment,"Whenever you cast a creature spell, Halcyon Glaze becomes a 4/4 Illusion creature with flying in addition to its other types until end of turn.",RAV,"""Earth to æther, window to wonder, stillness to the sky.""\n—Glazing incantation",normal,83764,,,Uncommon,,Enchantment
Hunted Phantasm,{1}{U}{U},3,U,Justin Sweet,55,Creature — Spirit,"Hunted Phantasm can't be blocked.\nWhen Hunted Phantasm enters the battlefield, target opponent puts five 1/1 red Goblin creature tokens onto the battlefield.",RAV,,normal,83573,4,6,Rare,Spirit,Creature
Induce Paranoia,{2}{U}{U},4,"U,B",Jim Murray,56,Instant,"Counter target spell. If {B} was spent to cast Induce Paranoia, that spell's controller puts the top X cards of his or her library into his or her graveyard, where X is the spell's converted mana cost.",RAV,,normal,87924,,,Common,,Instant
Lore Broker,{1}{U},2,U,Alan Pollack,57,Creature — Human Rogue,"{T}: Each player draws a card, then discards a card.",RAV,Lies are sold as often as truths—and used just as effectively.,normal,87941,1,2,Uncommon,"Human,Rogue",Creature
Mark of Eviction,{U},1,U,Tsutomu Kawade,58,Enchantment — Aura,"Enchant creature\nAt the beginning of your upkeep, return enchanted creature and all Auras attached to that creature to their owners' hands.",RAV,"Tharashk the Bold suddenly wasn't himself. Or anyone else, for that matter.",normal,83921,,,Uncommon,Aura,Enchantment
Mnemonic Nexus,{3}{U},4,U,Stephen Tappin,59,Instant,Each player shuffles his or her graveyard into his or her library.,RAV,"True enlightenment comes not with a new thought, but with understanding of all the old ones.",normal,88963,,,Uncommon,,Instant
Muddle the Mixture,{U}{U},2,U,Luca Zontini,60,Instant,"Counter target instant or sorcery spell.\nTransmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,88955,,,Common,,Instant
Peel from Reality,{1}{U},2,U,Puddnhead,61,Instant,Return target creature you control and target creature you don't control to their owners' hands.,"RAV,AVR,M15,DDO","When House Dimir's secrets are in danger of exposure, the guild takes drastic measures to cover its tracks.",normal,87951,,,Common,,Instant
Quickchange,{1}{U},2,U,Christopher Moeller,62,Instant,Target creature becomes the color or colors of your choice until end of turn.\nDraw a card.,RAV,Most Ravnicans lead lives of desperate survival. Those who thrive are malleable enough to change with the ever-shifting politics of the guilds.,normal,87979,,,Common,,Instant
Remand,{1}{U},2,U,Mark A. Nelson,63,Instant,"Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard.\nDraw a card.","pFNM,RAV,DDM,MM2","""Well, at least all of that arm-waving and arcane babbling you did was impressive.""",normal,87919,,,Uncommon,,Instant
Snapping Drake,{3}{U},4,U,Dave Dorman,64,Creature — Drake,Flying,"POR,pPOD,S99,BTD,RAV,10E,M10,DPA",The irritable drakes are solitary nesters. Even brooding females barely contain the urge to attack their own young.,normal,87986,3,2,Common,Drake,Creature
Spawnbroker,{2}{U},3,U,Wayne England,65,Creature — Human Wizard,"When Spawnbroker enters the battlefield, you may exchange control of target creature you control and target creature with power less than or equal to that creature's power an opponent controls.",RAV,"""The trick isn't setting up the bad trade. It's making each side think it got the better deal.""",normal,83748,1,1,Rare,"Human,Wizard",Creature
Stasis Cell,{4}{U},5,U,Mark A. Nelson,66,Enchantment — Aura,Enchant creature\nEnchanted creature doesn't untap during its controller's untap step.\n{3}{U}: Attach Stasis Cell to target creature.,"RAV,CNS",The Simic created the cells to preserve their experiments. The Azorius put the cells to use on the guilty.,normal,88944,,,Common,Aura,Enchantment
Surveilling Sprite,{1}{U},2,U,Terese Nielsen,67,Creature — Faerie Rogue,"Flying\nWhen Surveilling Sprite dies, you may draw a card.","RAV,DDH","Their natural curiosity, combined with a knack for trespassing, makes sprites excellent spies.",normal,87904,1,1,Common,"Faerie,Rogue",Creature
Tattered Drake,{4}{U},5,"U,B",Glenn Fabry,68,Creature — Zombie Drake,Flying\n{B}: Regenerate Tattered Drake.,RAV,"""Drakes embody the worst of Ravnica: great potential, twisted by selfishness and greed.""\n—Razia",normal,87930,2,2,Common,"Zombie,Drake",Creature
Telling Time,{1}{U},2,U,Scott M. Fischer,69,Instant,"Look at the top three cards of your library. Put one of those cards into your hand, one on top of your library, and one on the bottom of your library.","RAV,10E,MM2","Mastery is achieved when ""telling time"" becomes ""telling time what to do.""",normal,88988,,,Uncommon,,Instant
Terraformer,{2}{U},3,U,Luca Zontini,70,Creature — Human Wizard,{1}: Choose a basic land type. Each land you control becomes that type until end of turn.,RAV,"""This feels a little more like home.""",normal,87905,2,2,Common,"Human,Wizard",Creature
Tidewater Minion,{3}{U}{U},5,U,Tomas Giorello,71,Creature — Elemental Minion,Defender (This creature can't attack.)\n{4}: Tidewater Minion loses defender until end of turn.\n{T}: Untap target permanent.,RAV,,normal,83679,4,4,Common,"Elemental,Minion",Creature
Tunnel Vision,{5}{U},6,U,Dany Orizio,72,Sorcery,"Name a card. Target player reveals cards from the top of his or her library until the named card is revealed. If it is, that player puts the rest of the revealed cards into his or her graveyard and puts the named card on top of his or her library. Otherwise, the player shuffles his or her library.",RAV,,normal,89022,,,Rare,,Sorcery
Vedalken Dismisser,{5}{U},6,U,Dan Scott,73,Creature — Vedalken Wizard,"When Vedalken Dismisser enters the battlefield, put target creature on top of its owner's library.","RAV,MMA","""I crept up on him, quiet as a guttermouse. And then suddenly I found myself facedown in a latrine pit behind Tin Street Market.""\n—Sirislav, Dimir spy",normal,87898,2,2,Common,"Vedalken,Wizard",Creature
Vedalken Entrancer,{3}{U},4,U,Dan Scott,74,Creature — Vedalken Wizard,"{U}, {T}: Target player puts the top two cards of his or her library into his or her graveyard.","RAV,M13",Their denial reaches far into your future.,normal,89028,1,4,Common,"Vedalken,Wizard",Creature
Wizened Snitches,{3}{U},4,U,Greg Staples,75,Creature — Faerie Rogue,Flying\nPlayers play with the top card of their libraries revealed.,RAV,"""Be careful what information you ask them to find, for it will likely be the subject of tale time at the alehouse.""\n—Sirislav, Dimir spy",normal,88971,1,3,Uncommon,"Faerie,Rogue",Creature
Zephyr Spirit,{5}{U},6,U,Tomas Giorello,76,Creature — Spirit,"When Zephyr Spirit blocks, return it to its owner's hand.",RAV,A spiteful force exists on Ravnica that binds these ghosts to the land of the living but forbids them to touch it.,normal,88962,0,6,Common,Spirit,Creature
Blood Funnel,{1}{B},2,B,Thomas M. Baxa,77,Enchantment,"Noncreature spells you cast cost {2} less to cast.\nWhenever you cast a noncreature spell, counter that spell unless you sacrifice a creature.",RAV,,normal,89102,,,Rare,,Enchantment
Brainspoil,{3}{B}{B},5,B,Tomas Giorello,78,Sorcery,"Destroy target creature that isn't enchanted. It can't be regenerated.\nTransmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,88965,,,Common,,Sorcery
Carrion Howler,{3}{B},4,B,John Zeleznik,79,Creature — Zombie Wolf,Pay 1 life: Carrion Howler gets +2/-1 until end of turn.,RAV,They chase tirelessly after the bone-carts that speed along the streets of the Plague Quarter.,normal,88974,2,2,Uncommon,"Zombie,Wolf",Creature
Clinging Darkness,{1}{B},2,B,Glen Angus,80,Enchantment — Aura,Enchant creature\nEnchanted creature gets -4/-1.,RAV,There's an experience worse than blindness—it's the certainty that your vision is perfect and the horror that there's no world around you to see.,normal,83822,,,Common,Aura,Enchantment
Dark Confidant,{1}{B},2,B,Ron Spears,81,Creature — Human Wizard,"At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its converted mana cost.","pJGP,RAV,MMA,MM2","Greatness, at any cost.",normal,83771,2,1,Rare,"Human,Wizard",Creature
Darkblast,{B},1,B,Randy Gallegos,82,Instant,"Target creature gets -1/-1 until end of turn.\nDredge 3 (If you would draw a card, instead you may put exactly three cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)",RAV,,normal,87922,,,Uncommon,,Instant
Dimir House Guard,{3}{B},4,B,John Zeleznik,83,Creature — Skeleton,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nSacrifice a creature: Regenerate Dimir House Guard.\nTransmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,87926,2,3,Common,Skeleton,Creature
Dimir Machinations,{2}{B},3,B,Greg Staples,84,Sorcery,"Look at the top three cards of target player's library. Exile any number of those cards, then put the rest back in any order.\nTransmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)",RAV,,normal,87981,,,Uncommon,,Sorcery
Disembowel,{X}{B},1,B,Chengo McFlingers,85,Instant,Destroy target creature with converted mana cost X.,RAV,"""We thought we found the victim's clothes lumped in the street. As it turned out, it was the victim, insides sucked out—just a sack of skin and robes.""\n—Agrus Kos",normal,87917,,,Common,,Instant
Empty the Catacombs,{3}{B},4,B,Mark A. Nelson,86,Sorcery,Each player returns all creature cards from his or her graveyard to his or her hand.,RAV,"When the dead are laid to rest in Ravnica, it's usually just a nap.",normal,89015,,,Rare,,Sorcery
Golgari Thug,{1}{B},2,B,Kev Walker,87,Creature — Human Warrior,"When Golgari Thug dies, put target creature card from your graveyard on top of your library.\nDredge 4 (If you would draw a card, instead you may put exactly four cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)","RAV,DDJ",,normal,88994,1,1,Uncommon,"Human,Warrior",Creature
Helldozer,{3}{B}{B}{B},6,B,Zoltan Boros & Gabor Szikszai,88,Creature — Zombie Giant,"{B}{B}{B}, {T}: Destroy target land. If that land was nonbasic, untap Helldozer.","RAV,HOP","Sometimes you go to hell, and sometimes hell comes to you.",normal,88990,6,5,Rare,"Zombie,Giant",Creature
Hex,{4}{B}{B},6,B,Michael Sutfin,89,Sorcery,Destroy six target creatures.,"RAV,CMD",When killing five just isn't enough.,normal,89059,,,Rare,,Sorcery
Hunted Horror,{B}{B},2,B,Paolo Parente,90,Creature — Horror,"Trample\nWhen Hunted Horror enters the battlefield, target opponent puts two 3/3 green Centaur creature tokens with protection from black onto the battlefield.",RAV,,normal,89005,7,7,Rare,Horror,Creature
Infectious Host,{2}{B},3,B,rk post,91,Creature — Zombie,"When Infectious Host dies, target player loses 2 life.",RAV,"""Lost man, dead man, knocking on the door.\nCankerman, soreman, knock no more.""\n—Ravnican children's rhyme",normal,87966,1,1,Common,Zombie,Creature
Keening Banshee,{2}{B}{B},4,B,Robert Bliss,92,Creature — Spirit,"Flying\nWhen Keening Banshee enters the battlefield, target creature gets -2/-2 until end of turn.","RAV,DDD,DD3_GVL","Her cold wail echoes in the alleys and under-eaves, finding the unfortunate and turning their blood to ice.",normal,83599,2,2,Uncommon,Spirit,Creature
Last Gasp,{1}{B},2,B,Thomas M. Baxa,93,Instant,Target creature gets -3/-3 until end of turn.,RAV,"""Allow me a moment to catch your breath.""",normal,89056,,,Common,,Instant
Mausoleum Turnkey,{3}{B},4,B,Darrell Riche,94,Creature — Ogre Rogue,"When Mausoleum Turnkey enters the battlefield, return target creature card of an opponent's choice from your graveyard to your hand.",RAV,"When he reaches for his key ring, you should be running for the exit.",normal,83893,3,2,Uncommon,"Ogre,Rogue",Creature
Moonlight Bargain,{3}{B}{B},5,B,Nick Percival,95,Instant,"Look at the top five cards of your library. For each card, put that card into your graveyard unless you pay 2 life. Then put the rest into your hand.",RAV,"At every fifth full moon, the Moon Market convenes to peddle Ravnica's most forbidden wares.",normal,89088,,,Rare,,Instant
Mortipede,{3}{B},4,"B,G",Dave Dorman,96,Creature — Insect,{2}{G}: All creatures able to block Mortipede this turn do so.,RAV,"Mortipede pheromones choke the streets with sickly sweetness, luring the rash and unwary into its waiting jaws.",normal,87955,4,1,Common,Insect,Creature
