name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Footsteps of the Goryo,{2}{B},3,B,Chippy,68,Sorcery — Arcane,Return target creature card from your graveyard to the battlefield. Sacrifice that creature at the beginning of the next end step.,SOK,"In the case of violent deaths, kami offered a chance for revenge if the deceased offered up its corpse as a host to the invading kami.",normal,74400,,,Uncommon,Arcane,Sorcery
Ghost-Lit Stalker,{B},1,B,Hideaki Takamura,69,Creature — Spirit,"{4}{B}, {T}: Target player discards two cards. Activate this ability only any time you could cast a sorcery.\nChannel — {5}{B}{B}, Discard Ghost-Lit Stalker: Target player discards four cards. Activate this ability only any time you could cast a sorcery.","SOK,DDD,DD3_GVL",,normal,74401,1,1,Uncommon,Spirit,Creature
Gnat Miser,{B},1,B,Thomas M. Baxa,70,Creature — Rat Shaman,Each opponent's maximum hand size is reduced by one.,SOK,"Nezumi insect-shamans enjoyed solitary lives, which was fortunate since no other nezumi could stand to live within half a mile of their foul stench.",normal,88794,1,1,Common,"Rat,Shaman",Creature
Hand of Cruelty,{B}{B},2,B,Kev Walker,71,Creature — Human Samurai,"Protection from white\nBushido 1 (Whenever this creature blocks or becomes blocked, it gets +1/+1 until end of turn.)",SOK,"""The sword is just a tool. It is the samurai's hand that delivers death.""",normal,74063,2,2,Uncommon,"Human,Samurai",Creature
Infernal Kirin,{2}{B}{B},4,B,Carl Critchlow,72,Legendary Creature — Kirin Spirit,"Flying\nWhenever you cast a Spirit or Arcane spell, target player reveals his or her hand and discards all cards with that spell's converted mana cost.",SOK,"The kirin bellowed—an echoing, twisted parody of its once-inspirational call.",normal,74377,3,3,Rare,"Kirin,Spirit",Creature
"Kagemaro, First to Suffer",{3}{B}{B},5,B,Adam Rex,73,Legendary Creature — Demon Spirit,"Kagemaro, First to Suffer's power and toughness are each equal to the number of cards in your hand.\n{B}, Sacrifice Kagemaro: All creatures get -X/-X until end of turn, where X is the number of cards in your hand.",SOK,,normal,74016,*,*,Rare,"Demon,Spirit",Creature
Kagemaro's Clutch,{3}{B},4,B,Pat Lee,74,Enchantment — Aura,"Enchant creature\nEnchanted creature gets -X/-X, where X is the number of cards in your hand.",SOK,"The mist was thick, cloying, and constricting. Shiro fought his way to fresh air only to look back and see his comrades fallen on the battlefield behind him.",normal,74560,,,Common,Aura,Enchantment
Kami of Empty Graves,{3}{B},4,B,Greg Hildebrandt,75,Creature — Spirit,"Soulshift 3 (When this creature dies, you may return target Spirit card with converted mana cost 3 or less from your graveyard to your hand.)",SOK,,normal,87335,4,1,Common,Spirit,Creature
Kemuri-Onna,{4}{B},5,B,Ittoku,76,Creature — Spirit,"When Kemuri-Onna enters the battlefield, target player discards a card.\nWhenever you cast a Spirit or Arcane spell, you may return Kemuri-Onna to its owner's hand.",SOK,,normal,84705,3,3,Uncommon,Spirit,Creature
Kiku's Shadow,{B}{B},2,B,Pete Venters,77,Sorcery,Target creature deals damage to itself equal to its power.,SOK,"""Me? No, I'm not going to kill you. I won't even lay a finger on you. I promise.""\n—Kiku, Night's Flower",normal,74157,,,Uncommon,,Sorcery
"Kuon, Ogre Ascendant",{B}{B}{B},3,B,Hideaki Takamura,78a,Legendary Creature — Ogre Monk,"At the beginning of the end step, if three or more creatures died this turn, flip Kuon, Ogre Ascendant.",SOK,,flip,87596,2,4,Rare,"Ogre,Monk",Creature
Kuon's Essence,{B}{B}{B},3,B,Hideaki Takamura,78b,Legendary Enchantment,"At the beginning of each player's upkeep, that player sacrifices a creature.",SOK,,flip,87596,,,Rare,,Enchantment
Kuro's Taken,{1}{B},2,B,Puddnhead,79,Creature — Rat Samurai,"Bushido 1 (Whenever this creature blocks or becomes blocked, it gets +1/+1 until end of turn.)\n{1}{B}: Regenerate Kuro's Taken.",SOK,"Simple bargains are the most tempting, and oni bargains are the simplest of all: eternal life for eternal service.",normal,74065,1,1,Common,"Rat,Samurai",Creature
Locust Miser,{2}{B}{B},4,B,Alan Pollack,80,Creature — Rat Shaman,Each opponent's maximum hand size is reduced by two.,SOK,"""They're numerous, attack in swarms, and are always hungry. No wonder we rats hold such a kinship with them.""",normal,74394,2,2,Uncommon,"Rat,Shaman",Creature
"Maga, Traitor to Mortals",{X}{B}{B}{B},3,B,Jim Murray,81,Legendary Creature — Human Wizard,"Maga, Traitor to Mortals enters the battlefield with X +1/+1 counters on it.\nWhen Maga enters the battlefield, target player loses life equal to the number of +1/+1 counters on it.",SOK,,normal,88802,0,0,Rare,"Human,Wizard",Creature
Measure of Wickedness,{3}{B},4,B,Daren Bader,82,Enchantment,"At the beginning of your end step, sacrifice Measure of Wickedness and you lose 8 life.\nWhenever another card is put into your graveyard from anywhere, target opponent gains control of Measure of Wickedness.",SOK,,normal,88821,,,Uncommon,,Enchantment
Neverending Torment,{4}{B}{B},6,B,Thomas Gianni,83,Sorcery,"Search target player's library for X cards, where X is the number of cards in your hand, and exile them. Then that player shuffles his or her library.\nEpic (For the rest of the game, you can't cast spells. At the beginning of each of your upkeeps, copy this spell except for its epic ability. You may choose a new target for the copy.)",SOK,,normal,87601,,,Rare,,Sorcery
One with Nothing,{B},1,B,Jim Nelson,84,Instant,Discard your hand.,SOK,"When nothing remains, everything is equally possible.",normal,88817,,,Rare,,Instant
Pain's Reward,{2}{B},3,B,Matt Cavotta,85,Sorcery,"Each player may bid life. You start the bidding with a bid of any number. In turn order, each player may top the high bid. The bidding ends if the high bid stands. The high bidder loses life equal to the high bid and draws four cards.",SOK,,normal,75340,,,Rare,,Sorcery
Raving Oni-Slave,{1}{B},2,B,Eric Polak,86,Creature — Ogre Warrior,"When Raving Oni-Slave enters the battlefield or leaves the battlefield, you lose 3 life if you don't control a Demon.",SOK,,normal,88787,3,3,Common,"Ogre,Warrior",Creature
Razorjaw Oni,{3}{B},4,B,Carl Critchlow,87,Creature — Demon Spirit,Black creatures can't block.,"SOK,CMD","It gnashed its teeth, and the battlefield filled with the screech of blade striking blade.",normal,74396,4,5,Uncommon,"Demon,Spirit",Creature
Shinen of Fear's Chill,{4}{B},5,B,Darrell Riche,88,Creature — Spirit,"Shinen of Fear's Chill can't block.\nChannel — {1}{B}, Discard Shinen of Fear's Chill: Target creature can't block this turn.",SOK,,normal,88812,3,2,Common,Spirit,Creature
Sink into Takenuma,{3}{B},4,B,Pat Lee,89,Sorcery — Arcane,Sweep — Return any number of Swamps you control to their owner's hand. Target player discards a card for each Swamp returned this way.,SOK,,normal,84717,,,Common,Arcane,Sorcery
Skull Collector,{1}{B}{B},3,B,Thomas M. Baxa,90,Creature — Ogre Warrior,"At the beginning of your upkeep, return a black creature you control to its owner's hand.\n{1}{B}: Regenerate Skull Collector.",SOK,"""Your blood I'll use. Your skull I'll keep.""",normal,88797,3,3,Uncommon,"Ogre,Warrior",Creature
"Adamaro, First to Desire",{1}{R}{R},3,R,Paolo Parente,91,Legendary Creature — Spirit,"Adamaro, First to Desire's power and toughness are each equal to the number of cards in the hand of the opponent with the most cards in hand.",SOK,"""Beware Adamaro! In him all pain and anger is perfected.""\n—Isao, Enlightened Bushi",normal,74187,*,*,Rare,Spirit,Creature
Akki Drillmaster,{2}{R},3,R,Alan Pollack,92,Creature — Goblin Shaman,{T}: Target creature gains haste until end of turn.,SOK,"""What part of ‘hayaku ikee!' did you not understand?""",normal,74393,2,2,Common,"Goblin,Shaman",Creature
