name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Doomed Traveler,{W},1,W,Lars Grant-West,11,Creature — Human Soldier,"When Doomed Traveler dies, put a 1/1 white Spirit creature token with flying onto the battlefield.","ISD,DDK,CNS,DDQ",He vowed he would never rest until he reached his destination. He doesn't know how right he was.,normal,237364,1,1,Common,"Human,Soldier",Creature
Elder Cathar,{2}{W},3,W,Chris Rahn,12,Creature — Human Soldier,"When Elder Cathar dies, put a +1/+1 counter on target creature you control. If that creature is a Human, put two +1/+1 counters on it instead.","ISD,DDQ","""My greatest hope is that you will surpass me in every way, consigning my name to some forgotten corner of history.""",normal,222910,2,2,Common,"Human,Soldier",Creature
Elite Inquisitor,{W}{W},2,W,Jana Schirmer & Johannes Voss,13,Creature — Human Soldier,"First strike, vigilance\nProtection from Vampires, from Werewolves, and from Zombies","pMGD,ISD","""No matter how many I kill, there are always more to hunt. It makes me smile just to think about it.""",normal,246949,2,2,Rare,"Human,Soldier",Creature
Feeling of Dread,{1}{W},2,"W,U",John Stanko,14,Instant,Tap up to two target creatures.\nFlashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),ISD,"People only say ""I'm sure it was nothing"" when they're sure it was something.",normal,237360,,,Common,,Instant
Fiend Hunter,{1}{W}{W},3,W,Wayne Reynolds,15,Creature — Human Cleric,"When Fiend Hunter enters the battlefield, you may exile another target creature.\nWhen Fiend Hunter leaves the battlefield, return the exiled card to the battlefield under its owner's control.","ISD,DDK,C13,DDQ",,normal,222007,1,3,Uncommon,"Human,Cleric",Creature
Gallows Warden,{4}{W},5,W,Dan Scott,16,Creature — Spirit,Flying\nOther Spirit creatures you control get +0/+1.,ISD,The spirit cares nothing for the crimes or triumphs of the slain. It shelters all beneath its stormy cloak.,normal,233248,3,3,Uncommon,Spirit,Creature
Geist-Honored Monk,{3}{W}{W},5,W,Clint Cearley,17,Creature — Human Monk,"Vigilance\nGeist-Honored Monk's power and toughness are each equal to the number of creatures you control.\nWhen Geist-Honored Monk enters the battlefield, put two 1/1 white Spirit creature tokens with flying onto the battlefield.","ISD,C14",,normal,230787,*,*,Rare,"Human,Monk",Creature
Ghostly Possession,{2}{W},3,W,Howard Lyon,18,Enchantment — Aura,Enchant creature\nEnchanted creature has flying.\nPrevent all combat damage that would be dealt to and dealt by enchanted creature.,ISD,,normal,220052,,,Common,Aura,Enchantment
Intangible Virtue,{1}{W},2,W,Clint Cearley,19,Enchantment,Creature tokens you control get +1/+1 and have vigilance.,"ISD,MD1,CNS,EMA","In life, they were a motley crew: farmers, lords, cutpurses, priests. In death, they are united in singular, benevolent purpose.",normal,243217,,,Uncommon,,Enchantment
Mausoleum Guard,{3}{W},4,W,David Palumbo,20,Creature — Human Scout,"When Mausoleum Guard dies, put two 1/1 white Spirit creature tokens with flying onto the battlefield.","ISD,DDK","""Ghoulcallers trying to get in, geists trying to get out . . . . This duty is never dull.""",normal,237356,2,2,Uncommon,"Human,Scout",Creature
Mentor of the Meek,{2}{W},3,W,Jana Schirmer & Johannes Voss,21,Creature — Human Soldier,"Whenever another creature with power 2 or less enters the battlefield under your control, you may pay {1}. If you do, draw a card.","ISD,C14","""In these halls there is no pass or fail. Your true test comes with the first full moon.""",normal,244682,2,2,Rare,"Human,Soldier",Creature
Midnight Haunting,{2}{W},3,W,Matt Stewart,22,Instant,Put two 1/1 white Spirit creature tokens with flying onto the battlefield.,"ISD,C14",The path back to the world of the living is murky and bewildering. A geist may not even realize that it's terrifying its own loved ones.,normal,221214,,,Uncommon,,Instant
"Mikaeus, the Lunarch",{X}{W},1,W,Steven Belledin,23,Legendary Creature — Human Cleric,"Mikaeus, the Lunarch enters the battlefield with X +1/+1 counters on it.\n{T}: Put a +1/+1 counter on Mikaeus.\n{T}, Remove a +1/+1 counter from Mikaeus: Put a +1/+1 counter on each other creature you control.","V11,ISD",,normal,247234,0,0,Mythic Rare,"Human,Cleric",Creature
Moment of Heroism,{1}{W},2,W,Christopher Moeller,24,Instant,Target creature gets +2/+2 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),"ISD,DDL,CNS","""My faith is stronger than fang, claw, or mindless hunger.""",normal,226882,,,Common,,Instant
Nevermore,{1}{W}{W},3,W,Jason A. Engle,25,Enchantment,"As Nevermore enters the battlefield, name a nonland card.\nThe named card can't be cast.",ISD,"""By the law of Avacyn, the following thoughts, words, and deeds are henceforth disallowed.""",normal,226878,,,Rare,,Enchantment
Paraselene,{2}{W},3,W,Ryan Yee,26,Sorcery,Destroy all enchantments. You gain 1 life for each enchantment destroyed this way.,ISD,"""Moonlight has a way of showing all things as they truly are—for better or for worse.""\n—Zilla of Lambholt",normal,249975,,,Uncommon,,Sorcery
Purify the Grave,{W},1,W,Drew Baker,27,Instant,Exile target card from a graveyard.\nFlashback {W} (You may cast this card from your graveyard for its flashback cost. Then exile it.),ISD,"Some priests speak in whispers of the Helvault, a silver prison of unpurged evils.",normal,226884,,,Uncommon,,Instant
Rally the Peasants,{2}{W},3,"W,R",Jaime Jones,28,Instant,Creatures you control get +2/+0 until end of turn.\nFlashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ISD,EMA","""If you must go out at night, bring a mob.""\n—Master of the Elgaud Cathars",normal,237361,,,Uncommon,,Instant
Rebuke,{2}{W},3,W,Igor Kieryluk,29,Instant,Destroy target attacking creature.,"ISD,DDQ","""No one chooses to be stitched together into a skaab. If it could speak, it would beg for its own destruction.""\n—Thalia, Knight-Cathar",normal,247423,,,Common,,Instant
Selfless Cathar,{W},1,W,Slawomir Maniak,30,Creature — Human Cleric,"{1}{W}, Sacrifice Selfless Cathar: Creatures you control get +1/+1 until end of turn.","ISD,M15","""If I fail to offer myself, we will surely be overrun. My fate would be the same.""",normal,221219,1,1,Common,"Human,Cleric",Creature
Silverchase Fox,{1}{W},2,W,Howard Lyon,31,Creature — Fox,"{1}{W}, Sacrifice Silverchase Fox: Exile target enchantment.","ISD,CNS","""Be careful in your hunt. The clever little creature can steal your wards and lead you right into the werewolf's den.""\n—Britta, midwife of Gatstaf",normal,234848,2,2,Common,Fox,Creature
Slayer of the Wicked,{3}{W},4,W,Anthony Palumbo,32,Creature — Human Soldier,"When Slayer of the Wicked enters the battlefield, you may destroy target Vampire, Werewolf, or Zombie.","ISD,DDQ",You don't want to see his trophy room.,normal,220062,3,2,Uncommon,"Human,Soldier",Creature
Smite the Monstrous,{3}{W},4,W,Jason Felix,33,Instant,Destroy target creature with power 4 or greater.,"ISD,DDL,KTK,FRF_UGIN,BFZ","Though the old holy wards and roadside shrines have begun to fail, faith in Avacyn still holds true power.",normal,220377,,,Common,,Instant
Spare from Evil,{1}{W},2,W,Jason Felix,34,Instant,Creatures you control gain protection from non-Human creatures until end of turn.,ISD,"""As long as we can utter a prayer or lift a weapon, we have the power to fight back.""\n—Thalia, Knight-Cathar",normal,230618,,,Common,,Instant
Spectral Rider,{W}{W},2,W,Igor Kieryluk,35,Creature — Spirit Knight,Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.),ISD,"Never a word. Never a warning. Only the sound of hoofbeats along the crossways, and the screams of the avenged.",normal,220372,2,2,Uncommon,"Spirit,Knight",Creature
Stony Silence,{1}{W},2,W,Wayne England,36,Enchantment,Activated abilities of artifacts can't be activated.,ISD,"Let moss grow over gargoyles\n—Gavony saying meaning\n""forget painful memories""",normal,247425,,,Rare,,Enchantment
Thraben Purebloods,{4}{W},5,W,Martina Pilcerova,37,Creature — Hound,,ISD,"""I've learned to trust my dogs' instincts. When they're calm, I'm calm. And when they get nervous, I get my crossbow.""\n—Hinrik of House Cecani",normal,230625,3,5,Common,Hound,Creature
Thraben Sentry,{3}{W},4,W,David Rapoza,38a,Creature — Human Soldier,"Vigilance\nWhenever another creature you control dies, you may transform Thraben Sentry.",ISD,"""Looks like it's going to be a quiet night.""",double-faced,222016,2,2,Common,"Human,Soldier",Creature
Thraben Militia,,4,W,David Rapoza,38b,Creature — Human Soldier,Trample,ISD,"""The time for grief is over. The time for retribution has begun.""",double-faced,221190,5,4,Common,"Human,Soldier",Creature
Unruly Mob,{1}{W},2,W,Ryan Pancoast,39,Creature — Human,"Whenever another creature you control dies, put a +1/+1 counter on Unruly Mob.","ISD,SOI","""Who says werewolves are the only ones who can hunt as a pack?""\n—Kolman, elder of Gatstaf",normal,220389,1,1,Common,Human,Creature
Urgent Exorcism,{1}{W},2,W,Svetlin Velinov,40,Instant,Destroy target Spirit or enchantment.,ISD,"""To show geists pity is to prolong their agonies. Whether they know it or not, they seek the Blessed Sleep, and we are to give it to them.""\n—Mikaeus, the Lunarch",normal,227066,,,Common,,Instant
Village Bell-Ringer,{2}{W},3,W,David Palumbo,41,Creature — Human Scout,"Flash (You may cast this spell any time you could cast an instant.)\nWhen Village Bell-Ringer enters the battlefield, untap all creatures you control.","ISD,DDQ","""Priests, hunters, slayers—to arms! The enemy approaches!""",normal,222923,1,4,Common,"Human,Scout",Creature
Voiceless Spirit,{2}{W},3,W,Daarken,42,Creature — Spirit,"Flying, first strike",ISD,"""I'd rather take on a neckbiter or moonhowler any day. Oh well, looks like I'm going to end up parrying with empty air half the night.""\n—Saint Trogen, the Slayer",normal,243215,2,1,Common,Spirit,Creature
Armored Skaab,{2}{U},3,U,Volkan Baga,43,Creature — Zombie Warrior,"When Armored Skaab enters the battlefield, put the top four cards of your library into your graveyard.",ISD,Literally made for battle.,normal,244685,1,4,Common,"Zombie,Warrior",Creature
Back from the Brink,{4}{U}{U},6,U,Anthony Palumbo,44,Enchantment,Exile a creature card from your graveyard and pay its mana cost: Put a token onto the battlefield that's a copy of that card. Activate this ability only any time you could cast a sorcery.,ISD,"On Innistrad, death is just a career change.",normal,249663,,,Rare,,Enchantment
Battleground Geist,{4}{U},5,U,Clint Cearley,45,Creature — Spirit,Flying\nOther Spirit creatures you control get +1/+0.,ISD,"Not content to nudge vases and chill drawing rooms, some geists muster spectral armies to claw at the hearts of the living.",normal,237355,3,3,Uncommon,Spirit,Creature
Cackling Counterpart,{1}{U}{U},3,U,David Rapoza,46,Instant,Put a token onto the battlefield that's a copy of target creature you control.\nFlashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ISD,C14",,normal,245195,,,Rare,,Instant
Civilized Scholar,{2}{U},3,"R,U",Michael C. Hayes,47a,Creature — Human Advisor,"{T}: Draw a card, then discard a card. If a creature card is discarded this way, untap Civilized Scholar, then transform it.",ISD,"""Me, angry? Of course not. Thanks to my research, I'm above such petty emotions now.""",double-faced,221209,0,1,Uncommon,"Human,Advisor",Creature
Homicidal Brute,,3,"R,U",Michael C. Hayes,47b,Creature — Human Mutant,"At the beginning of your end step, if Homicidal Brute didn't attack this turn, tap Homicidal Brute, then transform it.",ISD,"For a moment his basest desires run free, unshackled by reason or conscience.",double-faced,221185,5,1,Uncommon,"Human,Mutant",Creature
Claustrophobia,{1}{U}{U},3,U,Ryan Pancoast,48,Enchantment — Aura,"Enchant creature\nWhen Claustrophobia enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step.","ISD,M14,DDM,ORI",Six feet of earth muffled his cries.,normal,235601,,,Common,Aura,Enchantment
Curiosity,{U},1,U,Igor Kieryluk,49,Enchantment — Aura,"Enchant creature\nWhenever enchanted creature deals damage to an opponent, you may draw a card.","EXO,8ED,ISD,TPR","""Surely you know the joy of the hunt, my furry friend. My kind of hunt just takes a different form than yours.""",normal,230767,,,Uncommon,Aura,Enchantment
Curse of the Bloody Tome,{2}{U},3,U,Jaime Jones,50,Enchantment — Aura Curse,"Enchant player\nAt the beginning of enchanted player's upkeep, that player puts the top two cards of his or her library into his or her graveyard.","pWPN,ISD","After seeing his life's work drip away, the mage decided it was a good time to go crazy.",normal,230627,,,Common,"Aura,Curse",Enchantment
Delver of Secrets,{U},1,U,Nils Hamm,51a,Creature — Human Wizard,"At the beginning of your upkeep, look at the top card of your library. You may reveal that card. If an instant or sorcery card is revealed this way, transform Delver of Secrets.",ISD,,double-faced,226749,1,1,Common,"Human,Wizard",Creature
Insectile Aberration,,1,U,Nils Hamm,51b,Creature — Human Insect,Flying,ISD,"""Unfortunately, all my test animals have died or escaped, so I shall be the final subject. I feel no fear. This is a momentous night.""\n—Laboratory notes, final entry",double-faced,226755,3,2,Common,"Human,Insect",Creature
Deranged Assistant,{1}{U},2,U,Nils Hamm,52,Creature — Human Wizard,"{T}, Put the top card of your library into your graveyard: Add {C} to your mana pool.",ISD,"""Garl, adjust the slurry dispensers. Garl, fetch more corpses. Garl, quit crying and give me your brain tissue. If he doesn't stop being so rude, I'm quitting.""",normal,221171,1,1,Common,"Human,Wizard",Creature
Dissipate,{1}{U}{U},3,U,Tomasz Jedruszek,53,Instant,"Counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.","MIR,pFNM,ISD,DDJ,M15","""This abomination never belonged in our world. I'm merely setting it free.""\n—Dierk, geistmage",normal,241985,,,Uncommon,,Instant
Dream Twist,{U},1,U,Dan Scott,54,Instant,Target player puts the top three cards of his or her library into his or her graveyard.\nFlashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ISD,EMA",,normal,243213,,,Common,,Instant
Forbidden Alchemy,{2}{U},3,"U,B",David Rapoza,55,Instant,Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard.\nFlashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"pFNM,ISD,DDQ",,normal,226758,,,Common,,Instant
Fortress Crab,{3}{U},4,U,Vincent Proce,56,Creature — Crab,,ISD,"Unbreakable and unappetizing, the crab grows uninterrupted, sometimes to the size of a cottage and beyond.",normal,234429,1,6,Common,Crab,Creature
Frightful Delusion,{2}{U},3,U,Anthony Palumbo,57,Instant,Counter target spell unless its controller pays {1}. That player discards a card.,ISD,"Whether he actually exists is in question, but the terror she feels is excruciatingly real.",normal,220031,,,Common,,Instant
Grasp of Phantoms,{3}{U},4,U,Izzy,58,Sorcery,Put target creature on top of its owner's library.\nFlashback {7}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),ISD,,normal,243208,,,Uncommon,,Sorcery
Hysterical Blindness,{2}{U},3,U,Wayne England,59,Instant,Creatures your opponents control get -4/-0 until end of turn.,ISD,"""The panic is amusing, but the real fun comes when the spell passes and the villagers start looking for a scapegoat.""\n—Ludevic, necro-alchemist",normal,234433,,,Common,,Instant
Invisible Stalker,{1}{U},2,U,Bud Cook,60,Creature — Human Rogue,Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nInvisible Stalker can't be blocked.,ISD,"""All that concerns me is the vampires' sense of smell and those freezing Nephalian nights.""",normal,220041,1,1,Uncommon,"Human,Rogue",Creature
Laboratory Maniac,{2}{U},3,U,Jason Felix,61,Creature — Human Wizard,"If you would draw a card while your library has no cards in it, you win the game instead.",ISD,"His mind whirled with grand plans, never thinking of what might happen if he were to succeed.",normal,230788,2,2,Rare,"Human,Wizard",Creature
Lantern Spirit,{2}{U},3,U,Johann Bodin,62,Creature — Spirit,Flying\n{U}: Return Lantern Spirit to its owner's hand.,ISD,"Bound to the square where she died, she calls out to those in danger—usually scaring them straight into the peril she warns of.",normal,241984,2,1,Uncommon,Spirit,Creature
Lost in the Mist,{3}{U}{U},5,U,David Palumbo,63,Instant,Counter target spell. Return target permanent to its owner's hand.,ISD,"The secrets she carried could have saved many lives, but they quietly drowned with her.",normal,241982,,,Common,,Instant
Ludevic's Test Subject,{1}{U},2,U,Nils Hamm,64a,Creature — Lizard,"Defender\n{1}{U}: Put a hatchling counter on Ludevic's Test Subject. Then if there are five or more hatchling counters on it, remove all of them and transform it.","pLPA,ISD",,double-faced,221179,0,3,Rare,Lizard,Creature
Ludevic's Abomination,,2,U,Nils Hamm,64b,Creature — Lizard Horror,Trample,"pLPA,ISD","After several frustrating experiments, the visionary Ludevic realized he needed to create a monster that fed on torch-wielding mobs.",double-faced,221173,13,13,Rare,"Lizard,Horror",Creature
Makeshift Mauler,{3}{U},4,U,James Ryman,65,Creature — Zombie Horror,"As an additional cost to cast Makeshift Mauler, exile a creature card from your graveyard.","ISD,DDQ","""It always amazes me what perfectly good things people throw away.""\n—Ludevic, necro-alchemist",normal,222916,4,5,Common,"Zombie,Horror",Creature
Memory's Journey,{1}{U},2,"U,G",Slawomir Maniak,66,Instant,Target player shuffles up to three target cards from his or her graveyard into his or her library.\nFlashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),ISD,,normal,254134,,,Uncommon,,Instant
Mindshrieker,{1}{U},2,U,Dave Kendall,67,Creature — Spirit Bird,"Flying\n{2}: Target player puts the top card of his or her library into his or her graveyard. Mindshrieker gets +X/+X until end of turn, where X is that card's converted mana cost.",ISD,,normal,229960,1,1,Rare,"Spirit,Bird",Creature
Mirror-Mad Phantasm,{3}{U}{U},5,U,Howard Lyon,68,Creature — Spirit,"Flying\n{1}{U}: Mirror-Mad Phantasm's owner shuffles it into his or her library. If that player does, he or she reveals cards from the top of that library until a card named Mirror-Mad Phantasm is revealed. The player puts that card onto the battlefield and all other cards revealed this way into his or her graveyard.",ISD,,normal,227297,5,1,Mythic Rare,Spirit,Creature
Moon Heron,{3}{U},4,U,Charles Urbach,69,Creature — Spirit Bird,Flying,ISD,The heron is the symbol of the archangel Avacyn. The fact that such spirits still fly gives the church hope that its founder may one day return.,normal,221187,3,2,Common,"Spirit,Bird",Creature
Murder of Crows,{3}{U}{U},5,U,Drew Baker,70,Creature — Bird,"Flying\nWhenever another creature dies, you may draw a card. If you do, discard a card.",ISD,"Even more than carrion, they crave the last words of the dying.",normal,230616,4,4,Uncommon,Bird,Creature
Rooftop Storm,{5}{U},6,U,John Stanko,71,Enchantment,You may pay {0} rather than pay the mana cost for Zombie creature spells you cast.,ISD,"""Let those idiot priests tremble! A new era in unlife begins here and now. Oglor, raise the lightning vane!""\n—Stitcher Geralf",normal,227287,,,Rare,,Enchantment
Runic Repetition,{2}{U},3,U,Svetlin Velinov,72,Sorcery,Return target exiled card with flashback you own to your hand.,ISD,"""What some call obsession, I call the quest for perfection.""",normal,227298,,,Uncommon,,Sorcery
Selhoff Occultist,{2}{U},3,U,Igor Kieryluk,73,Creature — Human Rogue,"Whenever Selhoff Occultist or another creature dies, target player puts the top card of his or her library into his or her graveyard.",ISD,"""The mist whispers to those who know it to be more than a mundane fog.""",normal,233254,2,3,Common,"Human,Rogue",Creature
Sensory Deprivation,{U},1,U,Steven Belledin,74,Enchantment — Aura,Enchant creature\nEnchanted creature gets -3/-0.,"ISD,M14","They call it ""stitcher's anesthesia,"" a spell to deaden the senses while the mad doctors begin their grisly work.",normal,222014,,,Common,Aura,Enchantment
Silent Departure,{U},1,U,John Avon,75,Sorcery,Return target creature to its owner's hand.\nFlashback {4}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ISD,EMA",The same magic that lets geists pass through our realm can force them out of it.,normal,220047,,,Common,,Sorcery
Skaab Goliath,{5}{U},6,U,Volkan Baga,76,Creature — Zombie Giant,"As an additional cost to cast Skaab Goliath, exile two creature cards from your graveyard.\nTrample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)","ISD,ORI","""Three heads, six arms, and some armor grafts are better than . . . the normal numbers of those things.""\n—Stitcher Geralf",normal,222913,6,9,Uncommon,"Zombie,Giant",Creature
Skaab Ruinator,{1}{U}{U},3,U,Chris Rahn,77,Creature — Zombie Horror,"As an additional cost to cast Skaab Ruinator, exile three creature cards from your graveyard.\nFlying\nYou may cast Skaab Ruinator from your graveyard.",ISD,,normal,230780,5,6,Mythic Rare,"Zombie,Horror",Creature
Snapcaster Mage,{1}{U},2,U,Volkan Baga,78,Creature — Human Wizard,"Flash\nWhen Snapcaster Mage enters the battlefield, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",ISD,,normal,227676,2,1,Rare,"Human,Wizard",Creature
Spectral Flight,{1}{U},2,U,Johann Bodin,79,Enchantment — Aura,Enchant creature\nEnchanted creature gets +2/+2 and has flying.,ISD,"""The church looks down on binding spirits into armor, but now I can look down on them.""\n—Dierk, geistmage",normal,230775,,,Common,Aura,Enchantment
Stitched Drake,{1}{U}{U},3,U,Chris Rahn,80,Creature — Zombie Drake,"As an additional cost to cast Stitched Drake, exile a creature card from your graveyard.\nFlying","ISD,DDQ","""The best skaab are more powerful and more beautiful than the sum of their parts.""\n—Stitcher Geralf",normal,220652,3,4,Common,"Zombie,Drake",Creature
Stitcher's Apprentice,{1}{U},2,U,Johann Bodin,81,Creature — Homunculus,"{1}{U}, {T}: Put a 2/2 blue Homunculus creature token onto the battlefield, then sacrifice a creature.",ISD,"""Oglor create life, Oglor take it away. Oglor god! . . . until Master return.""",normal,220631,1,2,Common,Homunculus,Creature
Sturmgeist,{3}{U}{U},5,U,Terese Nielsen,82,Creature — Spirit,"Flying\nSturmgeist's power and toughness are each equal to the number of cards in your hand.\nWhenever Sturmgeist deals combat damage to a player, draw a card.",ISD,,normal,246950,*,*,Rare,Spirit,Creature
Think Twice,{1}{U},2,U,Anthony Francisco,83,Instant,Draw a card.\nFlashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"TSP,ISD","""Either I know just the spell I need, or I'm about to.""",normal,230626,,,Common,,Instant
Undead Alchemist,{3}{U},4,U,Michael C. Hayes,84,Creature — Zombie,"If a Zombie you control would deal combat damage to a player, instead that player puts that many cards from the top of his or her library into his or her graveyard.\nWhenever a creature card is put into an opponent's graveyard from his or her library, exile that card and put a 2/2 black Zombie creature token onto the battlefield.",ISD,,normal,244684,4,2,Rare,Zombie,Creature
Abattoir Ghoul,{3}{B},4,B,Volkan Baga,85,Creature — Zombie,"First strike\nWhenever a creature dealt damage by Abattoir Ghoul this turn dies, you gain life equal to that creature's toughness.","ISD,DDQ",Death took his humanity but not his skill with the knife.,normal,222911,3,2,Uncommon,Zombie,Creature
Altar's Reap,{1}{B},2,B,Donato Giancola,86,Instant,"As an additional cost to cast Altar's Reap, sacrifice a creature.\nDraw two cards.","ISD,M14,CNS,BFZ,C15","""The demons don't care if we mutter niceties and act out ceremonies. Just kill him.""\n—Bishop Volpaig, servant of Griselbrand",normal,226890,,,Common,,Instant
Army of the Damned,{5}{B}{B}{B},8,B,Ryan Pancoast,87,Sorcery,Put thirteen 2/2 black Zombie creature tokens onto the battlefield tapped.\nFlashback {7}{B}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ISD,C13",Sometimes death comes knocking. Sometimes it tears down the walls.,normal,229968,,,Mythic Rare,,Sorcery
Bitterheart Witch,{4}{B},5,B,Karl Kopinski,88,Creature — Human Shaman,"Deathtouch\nWhen Bitterheart Witch dies, you may search your library for a Curse card, put it onto the battlefield attached to target player, then shuffle your library.",ISD,,normal,222205,1,2,Uncommon,"Human,Shaman",Creature
Bloodgift Demon,{3}{B}{B},5,B,Peter Mohrbacher,89,Creature — Demon,"Flying\nAt the beginning of your upkeep, target player draws a card and loses 1 life.","ISD,C14",He relishes the devotion of his Skirsdag puppets and their belief that it will earn them immortality.,normal,226885,5,4,Rare,Demon,Creature
Bloodline Keeper,{2}{B}{B},4,B,Jason Chan,90a,Creature — Vampire,Flying\n{T}: Put a 2/2 black Vampire creature token with flying onto the battlefield.\n{B}: Transform Bloodline Keeper. Activate this ability only if you control five or more Vampires.,ISD,,double-faced,227061,3,3,Rare,Vampire,Creature
Lord of Lineage,,4,B,Jason Chan,90b,Creature — Vampire,Flying\nOther Vampire creatures you control get +2/+2.\n{T}: Put a 2/2 black Vampire creature token with flying onto the battlefield.,ISD,,double-faced,227072,5,5,Rare,Vampire,Creature
Brain Weevil,{3}{B},4,B,Anthony Jones,91,Creature — Insect,Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)\nSacrifice Brain Weevil: Target player discards two cards. Activate this ability only any time you could cast a sorcery.,"ISD,DDJ",,normal,235596,1,1,Common,Insect,Creature
Bump in the Night,{B},1,"B,R",Kev Walker,92,Sorcery,Target opponent loses 3 life.\nFlashback {5}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"ISD,DDK",It's not just the wind. It's not all in your head. And it's definitely something to worry about.,normal,222203,,,Common,,Sorcery
Corpse Lunge,{2}{B},3,B,Christopher Moeller,93,Instant,"As an additional cost to cast Corpse Lunge, exile a creature card from your graveyard.\nCorpse Lunge deals damage equal to the exiled card's power to target creature.",ISD,,normal,244680,,,Common,,Instant
